CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,1d - MKT,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,1d - IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1045829,2011-11-14,2011-11-15,1.0611111323038733,0.9891081600000001,0.0720029723038732,0.7669311230348456,,0.0720029723038732,0.14015309396680276,0.12428896699061687,0.04934008522793398,-0.02348297721335868,-0.14121678524924441,Hlth,0.09263310230387345,0.15822721044779697,0.17469212166148906,0.09128558263144537,0.04694592016483212,-0.09278425886809794
1437578,2013-04-10,2013-04-11,1.0171480043935575,1.0006902,0.016457804393557485,0.35856637820496184,,0.016457804393557485,-0.005626234123942697,-0.012806014357091167,-0.02131151198851078,0.016359573476927514,-0.016513869582539087,PerSv,0.01815216439355749,0.003261034899594284,-0.0402892751698114,-0.06114936219309719,0.014689927623896981,-0.005359017767856411
1320414,2017-10-20,2017-10-23,1.0713483433819195,0.997491,0.07385734338191952,1.4832078209352897,,0.07385734338191952,-0.04997723448702729,-0.040645644766234224,-0.11438609858659476,-0.05519423805192769,-0.031205529874900106,Hlth,0.07684420338191955,0.014670955116574236,0.0060437262454442475,-0.10091178630113884,-0.1021141225851705,-0.060510036020900104
1320414,2013-03-14,2013-03-15,0.9743017265767725,0.9931095,-0.01880777342322748,1.128892989604078,,-0.01880777342322748,0.008161194953862472,-0.10066316243039797,-0.14755688986697446,-0.0911125174509656,-0.1720718925690078,Hlth,-0.01571886342322748,-0.02160798825595789,-0.10104406356005646,-0.18200916167031111,-0.06422429428405929,-0.13407071069496823
1320414,2018-03-22,2018-03-23,0.9834253514869351,1.00524197,-0.021816618513064823,0.429412290795125,,-0.021816618513064823,0.00012943062504910952,-0.01304589745785556,-0.03213120683673476,0.10875368902167692,-0.06942838337082158,Hlth,-0.007035588513065072,0.010565455108639155,-0.014555284015865366,-0.08554648044826085,0.010863335653961359,-0.169886857357338
1320414,2017-03-06,2017-03-07,0.9501779501948472,0.9945068399999999,-0.044328889805152705,0.7077840082684259,,-0.044328889805152705,-0.11750149035684254,-0.021771509093042707,-0.03532137608443908,0.10397520929491377,0.18985014766328945,Hlth,-0.03553894980515282,-0.08787723211422105,-0.0052041773578302974,0.00989363058282855,0.12609163669242252,0.29061387650319315
1320414,2016-09-27,2016-09-28,1.0053272216891356,0.99574512,0.009582101689135536,1.1002988600645445,,0.009582101689135536,0.05654751652380696,-0.126087757034279,-0.03349862844324991,-0.12974952403856288,-0.17608209490518278,Hlth,0.011261421689135465,0.06358435431379283,-0.02917203747826691,0.05928030433830933,-0.052323001663727275,-0.09278183144908014
1320414,2010-06-22,2010-06-23,1.0040540179168336,0.98064785,0.023406167916833587,1.1453716080152694,,0.023406167916833587,-0.10977159074924814,-0.1277608963990926,0.01864059154335118,-0.08036572057453562,-0.2750666074696497,Hlth,0.018148537916833574,-0.070348956157256,-0.04058415930537351,0.11248392751463654,0.005019836718028525,-0.18730241874623754
1320414,2011-06-01,2011-06-02,0.9657387912637714,0.988011,-0.022272208736228594,0.8747124653885885,,-0.022272208736228594,0.0282391468853177,-0.07877380861828343,-0.196238384163952,-0.06651118713781812,-0.06735499933065514,Hlth,-0.017267848736228664,0.018488712852793077,-0.05320673549690946,-0.046058869553960546,0.13458050024137358,0.07208241015796091
1320414,2018-10-30,2018-10-31,0.980203963875484,1.02525738,-0.045053416124515966,1.2254478533247228,1.0,-0.045053416124515966,0.14516245596932986,0.04047603773144404,-0.07409224121613234,-0.19473617951721234,-0.22044212621787962,Hlth,-0.03954193612451573,0.13717747847312256,0.07686885804695476,-0.04771643599497122,-0.11901381168573555,-0.08548820436367666
1320414,2018-02-01,2018-02-02,0.9005524250567423,0.93925839,-0.03870596494325773,0.8637784442951424,,-0.03870596494325773,-0.053533182797957934,0.0465359930992566,0.05460662970769414,0.02442562018204497,0.17925932966454683,Hlth,-0.04408035494325768,-0.07819008249456216,0.004993259059759447,0.02296568300915791,-0.0643583079529435,0.04235033838422564
1411574,2015-03-16,2015-03-17,1.0048655406503837,1.0087784,-0.003912859349616271,3.752889031570657,,-0.003912859349616271,-0.013716530416997275,0.08982782207292317,0.08796957627076929,0.09193753118497217,0.10363355238132776,Hlth,-0.009541409349616226,-0.03416804884343638,0.08099872520883888,0.048154866372702276,-0.010034881614609192,0.003752416153793625
1578318,2014-05-30,2014-06-02,0.9965197525093438,1.0000997,-0.0035799474906562656,0.35750721987546336,,-0.0035799474906562656,0.032576492895710185,-0.04137091813988214,0.002360397518312407,-0.03244685484262255,-0.07468988198657944,Hlth,-0.01854412749065626,0.02132619197815755,-0.037769216075029255,-0.09314269864680158,-0.12881933007509583,-0.113098873443357
1578318,2014-06-09,2014-06-10,0.9952619292480018,0.9963010200000001,-0.0010390907519982617,0.5488226815453964,,-0.0010390907519982617,0.041124013734654685,-0.04905351985744144,-0.04317711931125501,-0.03913627787513463,-0.07577523398825226,Hlth,0.01041505924800179,0.04651062068112599,-0.06102209538775305,-0.09757977977057475,-0.12901144323144786,-0.11238907188569192
860730,2019-01-16,2019-01-17,1.01685432521115,1.02049675,-0.0036424247888500183,0.7935858009640007,,-0.0036424247888500183,0.022133443750457227,-0.040773952994635154,-0.14646066447183692,-0.13574342897545721,-0.0879841629613285,Hlth,0.0026087552111500045,0.0204934638142662,-0.005418948749387864,-0.05314723639629593,-0.04844779516256981,-0.032019378498076234
860730,2014-04-24,2014-04-25,1.0411637023808302,0.9905884500000002,0.05057525238083005,1.5851427564893728,,0.05057525238083005,0.024729162751826572,0.057012079338577104,0.16925569102045634,0.299931688125036,0.2923269074877103,Hlth,0.025848412380830244,0.020945279217502666,0.013298095291301992,0.11112259481128106,0.17784270949011471,0.17532109200635704
860730,2013-04-24,2013-04-25,1.002358494574103,1.0028902,-0.0005317054258968668,0.9533786839597078,,-0.0005317054258968668,0.02455550878185253,-0.010862420616685187,-0.06142560011762854,-0.04826851541719979,0.09609453290197356,Hlth,-0.0010241454258967941,0.009488013111056848,-0.039719761346583615,-0.046907510217493176,-0.01814098663928565,0.08896173338616964
860730,2012-04-27,2012-04-30,1.0121189838139455,0.9998764799999998,0.012242503813945649,0.5090595483930966,,0.012242503813945649,-0.0017710039387365262,0.02187015036318396,0.04804578915069124,0.054599621945484955,0.08905414989380467,Hlth,0.008413383813945519,0.004643728509398759,0.005813648389511927,-0.007765963057626002,-0.043596387069304576,-0.019212952442139386
860730,2011-07-25,2011-07-26,0.9785484987897506,0.97380152,0.004746978789750611,3.786247018672008,-1.0,0.004746978789750611,-0.21353858754778166,-0.18261901776909717,-0.11454043066564223,-0.06390868183392562,-0.10951474606930967,Hlth,0.00917543878975069,-0.130045850817485,-0.1210412122379817,-0.00985472256394837,0.007860270034309558,0.012403767985889602
860730,2005-11-02,2005-11-03,1.0070744931933533,1.00440043,0.002674063193353282,1.1751691819273538,,0.002674063193353282,0.054023570675514776,0.04445157450833248,-0.03341770422860191,-0.10742466412307872,-0.16233691049705556,Hlth,0.006775373193353307,0.033644886973615895,0.028527269856918336,-0.02454873321263551,-0.0674439431522218,-0.10947341340994088
860730,2003-02-04,2003-02-05,1.0017262563783313,0.9887313600000001,0.012994896378331289,1.0994599927811197,-1.0,0.012994896378331289,0.017058236236149216,-0.047202350162828255,-0.28553401317369,-0.39213162941404556,-0.30814890645963655,Hlth,0.019467296378331223,0.03049673450988777,-0.0036302024648176,-0.14778138986106282,-0.21674710188668866,-0.22560741503577342
860730,2004-11-09,2004-11-10,0.9894952636373233,1.0088990999999998,-0.019403836362676508,2.324459150028536,,-0.019403836362676508,-0.008412560713624062,-0.04459967607322346,0.13709535731935096,0.23868987093248606,0.4037304235190031,Hlth,-0.015811636362676573,-0.0052148781055498805,-0.05864126708338646,0.05438156727218835,0.10383361923663892,0.17510115788744174
1320414,2019-09-23,2019-09-24,1.0005913660555885,0.9967303099999999,0.0038610560555886186,0.5813106312424772,,0.0038610560555886186,-0.028527704234733164,0.1495550783106634,0.28470092777937683,0.28254966269652004,0.05971023089941874,Hlth,0.025468756055588515,-0.005793974725864848,0.15018508306202083,0.2570187395717982,0.2391466428192235,0.13005540927443382
