CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1417398,2017-12-11,2017-12-12,0.992239501419896,1.00090014,-0.008660638580103908,1.747793575238968,,-0.011781426146542207,-0.07209927582490705,-0.015122135639981327,0.05056430911545817,-0.006249332272776353,Mach,-0.038197881625225416,-0.09913295962740931,-0.03281439855175816,0.07918588739711108,0.029909442000716657
1318605,2018-07-31,2018-08-01,1.1724021981990376,1.00539129,0.16701090819903763,0.6994321952692963,0.0,0.13384451411879117,-0.06287175001206546,0.10416355711524516,0.2984615764909595,0.04619469559862799,Autos,0.14239778154015237,0.00499185882371711,0.17295172674342985,0.3111416184142135,0.05586005514890746
1318605,2015-05-05,2015-05-06,1.0165271781667868,1.0007879100000001,0.015739268166786724,0.9922714630498652,0.0,0.02889667717895139,0.10098139805849815,0.1301549764893648,0.1427852202829074,-0.06514490154421582,Autos,0.029376641593168662,0.10223267419412907,0.18291567038045287,0.18092452080708477,-0.030103285868766982
1511737,2017-08-09,2017-08-10,0.9860690769807519,0.9870702,-0.0010011230192481513,1.3615214766060058,,-0.004839096665688825,-0.1977314754413424,-0.07214170201595893,-0.04164002249939225,0.05262932933248998,Chips,-0.007097662735399579,-0.17590817424756644,-0.14254980174289344,-0.08149138743029538,0.06012742617217692
1511737,2017-11-08,2017-11-09,0.9605283417181275,0.99599959,-0.035471248281872536,0.3772789815793998,,0.01849835915700515,0.009355922592532595,0.1626882899399118,0.043669892381599684,0.0707320151191646,Chips,0.02132743557414707,0.06073971795870481,0.24865583977423722,0.06683454868085348,0.0807358691951865
1511737,2017-02-20,2017-02-21,0.9922920674645865,0.99740165,-0.005109582535413493,2.000462216429328,,-0.0009142726901114617,-0.00017339336435318042,-0.01932448730351133,0.025728502325104152,0.29872332002355617,Chips,-0.016797707235516657,-0.041782453706033174,-0.0819726916996405,0.0015352159984280966,0.22636555886456078
1511737,2012-04-30,2012-05-01,0.8752271113834978,1.0032927999999999,-0.12806568861650203,2.9983646775459585,,-0.2766222975126257,-0.5463801407299982,-0.6391582346148919,-0.6682263256413628,-0.6669622537051689,Chips,-0.2650416555723336,-0.5287229805705707,-0.5805919195654801,-0.5912665014438216,-0.5238568358093729
1009626,2010-05-19,2010-05-20,0.884488479228587,0.9739254399999999,-0.08943696077141294,1.0858432926267163,0.0,-0.08164248372203509,-0.09695702191682376,-0.16291880899610311,-0.026387629647840694,-0.11109037048102477,Hardw,-0.11426940220247561,-0.11522847641939782,-0.1395148736100018,-0.031189905151411956,-0.15141817438057303
1521332,2017-09-07,2017-09-08,1.0064002797523344,1.0091827199999999,-0.0027824402476654964,0.6640024218326591,,0.04160559027582256,-0.05213805177804176,-0.0048028640972765935,0.017111422395189813,-0.0011366800624152962,Autos,0.0027697919355000877,-0.11776585570353626,-0.015951059932649114,0.019677952087449047,0.08375114242311277
1521332,2017-11-14,2017-11-15,0.9895303316165897,1.00484748,-0.015317148383410362,0.8788395631508505,,0.011033463714305913,-0.018300972752309352,0.05628920776066337,-0.021166546273462483,0.09147804332404852,Autos,0.009959285446035748,0.004355461759752544,0.10358510173052304,0.09879239962258579,0.21842189277093105
1730168,2018-11-02,2018-11-05,1.0338813950390997,1.0098232,0.024058195039099672,0.6521182236270643,,0.05590048226677524,0.19304913864901851,0.23418520112681818,0.3190158459480885,0.37813094192432883,Chips,0.11344346012943274,0.25523569876538776,0.30811955518720224,0.34573241037338454,0.3461831012263712
1138639,2009-10-19,2009-10-20,1.0049261037459085,0.9841620999999999,0.020764003745908588,0.692155457250955,0.0,-0.0303414362067439,0.08230529996262526,-0.03163909272588139,-0.03886160332667876,0.11357794504753316,Hardw,-0.04348814870798079,0.0963235330974519,-0.04077553254034805,-0.05354750665502428,0.06303751741940178
1034670,2018-06-29,2018-07-02,0.9937018205177781,0.9991841600000001,-0.005482339482221987,1.3624433781247334,,0.024943775262634915,-0.11749115559635948,-0.18831035935800955,-0.165848611317162,-0.1735931012596048,Autos,0.059438805257183924,-0.04810078844139476,-0.05898169093730665,-0.07974168838600937,-0.12517590308025972
1294924,2012-10-22,2012-10-23,0.9414157632820492,0.9843361199999999,-0.04292035671795069,0.5009287400451675,0.0,-0.015803416503341494,-0.17562274033321146,0.018732726955139833,-0.1659619403895427,-0.3372349416846744,Chips,-0.04917571689148659,-0.21255733483325567,-0.012743520089876448,-0.19382367778953968,-0.3327577275016317
1320461,2018-11-01,2018-11-02,0.7923737703235724,0.9986788,-0.2063050296764276,1.1396566964318742,-1.0,-0.20446556417145245,-0.2477161815812592,-0.1773031855759586,-0.4745574582367549,-0.5387863677089362,Autos,-0.20643009743423835,-0.2526497125389717,-0.18307396562994294,-0.40387559479606727,-0.46593249521344926
1129446,2002-08-13,2002-08-14,1.1019108033604872,1.0497399200000002,0.05217088336048703,0.39928895975454054,,-0.042996470484694016,-0.27543105169336823,-0.24301105701778658,-0.12366518829795914,0.04667453564043722,Chips,-0.04175830645043599,-0.20869818208341107,-0.2463900440410478,-0.10389658193215268,0.07291030451936553
1357326,2011-10-18,2011-10-19,1.0582398776400475,0.99044066,0.06779921764004748,1.0046844484595585,0.0,0.19652390038038292,0.12173354602144548,0.08570294224808173,0.09984686617572636,-0.008224597216662577,Hardw,0.23157640748670083,0.16887444130106422,0.13132495479009765,0.025208122850737924,-0.16596553172917683
1488613,2016-01-08,2016-01-11,0.988602247559207,1.00659568,-0.01799343244079299,1.14940468084946,,-0.11418791397194838,-0.1093698130648979,0.013471264158594343,-0.0733593209243274,0.0360791334042998,Drugs,-0.11116861061462646,-0.06113900506797176,0.0717906662873995,0.01882913765109029,0.11985275494720526
1452751,2015-03-11,2015-03-12,1.0147929156266662,1.0070270399999999,0.007765875626666308,1.3015034978937352,,-0.0873979016143861,-0.009500490711012777,0.1404846196325671,0.12210823640361301,0.16105895589724084,Hardw,-0.04728616604180702,0.013161606501725709,0.15302494038432268,0.19539728399843337,0.21353045149846628
1452751,2016-03-02,2016-03-03,0.9316455752741463,1.00881887,-0.07717329472585377,0.6460038364235521,0.0,-0.084730224660995,-0.12481535923757991,0.04846265899818736,-0.11914329078911046,-0.005819842487534421,Hardw,-0.09637551888687657,-0.10437820694786815,0.04532993863443924,-0.11799291311788174,-0.043215673774690266
1517228,2019-04-03,2019-04-04,1.0377042139458594,1.00710988,0.03059433394585942,1.3875840257862537,,0.07866868822641493,-0.20572498418288698,-0.34832293005924575,-0.5261351370652523,-0.526381279121523,Chips,0.038348145977269876,-0.1679755234836594,-0.33899610848176087,-0.5497540884205969,-0.5860453495296876
885725,2018-09-10,2018-09-11,1.016741028782551,1.00400111,0.012739918782550985,0.6995787441640122,,0.0656150107218636,0.06282414510813039,0.10134748933331594,0.13424042560961624,0.1561253672550207,MedEq,0.03391384902056682,0.05753686327881524,0.07207238384200843,0.10454391538201291,0.12388464167425994
885725,2015-04-30,2015-05-01,1.003366973455102,1.0133323200000002,-0.009965346544898113,1.76261136844431,,-0.016607492886445696,-0.03240205298649246,-0.023908258455224485,-0.007207240258454317,-0.0025944695061698164,MedEq,-0.018649802174298458,-0.043098813900175226,-0.07711209858790247,-0.05752744540166965,-0.035885962802931326
1038074,2006-10-20,2006-10-23,1.011287454556456,1.00570056,0.005586894556456112,0.9476645345292688,0.0,-0.009577381577511757,-0.04435819783385775,-0.024699201621467992,-0.11143856556727416,-0.07647071296113639,Chips,0.012664531613710617,-0.02911388126462955,0.03498422784186117,-0.08633764242035569,-0.05380400652256312
1038074,2003-09-24,2003-09-25,0.9687563292657779,0.9835680400000001,-0.014811710734222161,0.6402573038618161,,0.014277786032557804,0.05542153063122357,-0.2042034406401012,-0.1119821496811475,-0.01930838982689398,Chips,-0.01292785048608569,-0.06553833499550943,-0.22861656468046854,-0.1538805846857536,-0.017147254853162153
1356090,2018-01-09,2018-01-10,0.9663742669674532,1.00799391,-0.04161964303254673,1.605883828941103,,0.04034156031690195,-0.02958008305797588,0.31629521323577303,0.12868131233346958,0.04723468470197634,Drugs,0.02943073551574238,-0.029506326225490764,0.32981433591826426,0.17338888846783973,0.06614930406422126
1356090,2017-11-08,2017-11-09,0.7474683719650881,0.99599959,-0.24853121803491196,0.8792247631109685,,-0.18258348221589282,-0.30143551629559184,-0.18347001665959295,-0.002073509505326143,0.09102749596822535,Drugs,-0.16893858046178012,-0.27615932438545976,-0.16726145975284712,0.02649357405496433,0.158655441521662
1356090,2017-08-08,2017-08-09,0.9031945781814456,0.98372086,-0.08052628181855448,0.5632330264732878,,-0.11442167827490257,-0.10794851084801771,-0.2842336863385183,-0.47987834963468035,-0.5252856393315214,Drugs,-0.12012035826856737,-0.14963110926737178,-0.2544372970799532,-0.443267728154346,-0.47405683865936654
1356090,2017-05-09,2017-05-10,1.215020585922964,0.9994945399999999,0.21552604592296398,0.9159081784890318,,0.19142291704201764,0.283909213632094,0.07806263262240187,-0.048974804489569035,-0.23042463677579283,Drugs,0.19903367409034334,0.22073931826276483,0.05029956859317286,-0.12344593557628114,-0.23181214922657578
1356090,2015-11-11,2015-11-12,0.8462644054840662,0.97495515,-0.12869074451593376,0.931040034384029,,-0.12740053426077758,-0.2463680158595819,-0.13409404306934047,-0.11553258385854737,-0.3651340656830836,Drugs,-0.1375310976833768,-0.2665089238122029,-0.12253516199751358,-0.04134369415366124,-0.28786475354945096
1318605,2019-07-23,2019-07-24,0.8795018641657378,1.00025842,-0.12075655583426215,1.3020287938139334,0.0,-0.05948639724370142,-0.10047882611236225,0.0183756836271749,0.22818878614276672,0.9794852501395575,Autos,-0.033057938524394426,-0.04462112074446922,0.04741234102365133,0.22233757973732837,0.8766427131825776
