CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1428875,2016-10-24,2016-10-25,1.003751724320154,0.99311058,0.01064114432015395,0.6243345208870248,,0.057008887244613726,0.06266216876224862,0.016575632682304997,0.03748961971232778,0.07690848523152094,BusSv,0.06157165986237445,0.08932789345266068,0.030072053318789482,0.053998683680158255,0.08727125416423842
1428875,2016-07-27,2016-07-28,0.9481203103844091,1.0035030600000001,-0.055382749615590976,1.3192801358617336,0.0,-0.050412356049745255,-0.07319925411731021,-0.12600743468962183,-0.08204351706160984,-0.1303045305860494,BusSv,-0.033461269736834276,-0.061964763104584764,-0.11620433661889118,-0.05018561502822427,-0.10785712466045239
1428875,2016-05-03,2016-05-04,0.9282384260993299,0.9926052799999999,-0.06436685390066998,3.446304182287897,0.0,-0.0727623872153298,-0.006203358716316165,-0.08057289549956026,-0.1150669644351543,-0.1625029238208996,BusSv,-0.08576595364850015,-0.021931231695889952,-0.1073541502654024,-0.14101788064555,-0.1918008074502583
1428875,2016-02-24,2016-02-25,0.9516822690009181,1.0108989,-0.05921663099908181,2.464520384134541,0.0,-0.05702316168359711,-0.08874084576064079,-0.15716467500147435,-0.10726953783825988,-0.22340926884970558,BusSv,-0.048074454117552956,-0.09808891471833203,-0.18409699762835352,-0.13546672346728206,-0.25026940338056414
1428875,2015-11-02,2015-11-03,0.9559028258356025,1.00059168,-0.04468885416439761,1.0674404024876045,0.0,0.0025278086801820976,0.09756394450786443,0.23832925280499373,0.07025927462798132,0.05486039169574819,BusSv,-0.007756431070332637,0.10119272112592292,0.26578984261008554,0.09291342205874797,0.05791419268208198
1428875,2015-08-03,2015-08-04,0.9418604662624535,1.0021949600000002,-0.060334493737546735,0.7979883871342185,0.0,-0.05117611338815231,-0.051601486778220296,-0.07593025775582973,0.023265384180771842,0.1407644763046788,BusSv,-0.06344979757880254,-0.06928912423560263,-0.0886427393639333,0.011256259028411653,0.1454135770455065
1428875,2015-04-27,2015-04-28,0.9792554825028543,0.9988897399999999,-0.019634257497145535,1.0609864882619853,0.0,0.004500774733923629,-0.02045706457068852,0.06820598451724935,0.05839409822474628,-0.004648194751413648,BusSv,0.006085934192452069,-0.01861217578084995,0.07487300384921414,0.04623205854169554,-0.017532928849824492
1428875,2015-02-25,2015-02-26,1.0520072697360991,0.99560288,0.05640438973609918,1.1689720272006394,0.0,0.10323406021257353,-0.005617613372403851,0.08341722324410972,0.09560308518238536,0.116339078385708,BusSv,0.0988879863990696,-0.014746288752627845,0.08411833330437557,0.09902360045600744,0.10736197150972249
1428875,2014-10-29,2014-10-30,1.0494529164946087,1.0183738,0.031079116494608705,0.9416406893779482,0.0,0.09046632531861643,0.16147706272334306,0.1926989860947137,0.5022110520229954,0.44014827129635514,BusSv,0.07992538983018727,0.15988799580351154,0.1680050855667794,0.4601735479359199,0.4036025409528563
1428875,2018-09-07,2018-09-10,0.9769708739632146,1.00600851,-0.02903763603678544,0.9623010788471859,,0.013901062479678483,0.17201852943085894,0.16403201777142828,0.046123888669157065,0.2259580745995321,BusSv,0.020524304772157498,0.18359295655229768,0.18939943547705773,0.04725870657418696,0.2019048716470464
1428875,2018-09-28,2018-10-01,0.9820498106545494,0.99949664,-0.01744682934545061,1.5405510834057274,,0.127199212391226,0.11063538101484438,0.04992308251526778,0.041955682925675974,0.1779441451733903,BusSv,0.1509236914514217,0.12356842778403099,0.05968444569531495,0.015610573126090044,0.1288092039548716
1428875,2018-08-17,2018-08-20,0.9908884222756965,1.00580825,-0.014919827724303558,0.6246840435010697,,-0.03970125712695094,-0.029539523693817293,0.11489288342239046,0.03689214262979568,0.016997316803530782,BusSv,-0.06095443116404031,-0.03137530780434761,0.12124763217096546,0.04225502136634496,-0.016821018768955143
1324424,2015-11-04,2015-11-05,0.9936648218206301,1.00059888,-0.006934058179369984,2.8544164864250456,,-0.03541891916386286,-0.018723659654150127,-0.18299112669471562,-0.13633467774852814,-0.12432331651176909,Trans,-0.051652251202131017,0.013018892179712527,-0.12749764616925563,-0.14773205058927408,-0.10299181274247005
1324424,2010-12-03,2010-12-06,0.9955638101564052,1.0006997,-0.00513588984359481,0.8911247865817998,,-0.026483755110125684,-0.07483961632788838,-0.34488315562531413,-0.20792689147526922,-0.07464022483277044,Trans,0.004320577504002943,-0.03397165838964322,-0.2604404559182615,-0.14023726772636969,-0.027325885713221032
1324424,2015-02-12,2015-02-13,0.9902305590783361,1.00640799,-0.016177430921663905,3.1954696572591184,,0.012013120646207076,0.044613514334964854,0.1393816675249775,0.1914980767319059,0.3487633864527122,Trans,0.023901043629886987,0.07551009116869134,0.1899587127306177,0.3054008704043706,0.44537776173579124
1324424,2011-02-09,2011-02-10,0.8379865989071638,1.00790804,-0.16992144109283625,0.9039933951508431,0.0,-0.20930968169686648,-0.1410365965444491,-0.026955943416565042,0.12459834761239907,0.24465906606732912,Trans,-0.19968085625168952,-0.155830111606178,-0.05335885559627773,0.08490337970651884,0.23925934515506153
1324424,2010-10-27,2010-10-28,0.9982758883772241,1.0015005599999998,-0.003224671622775621,0.6794079535538309,0.0,-0.08859825800134968,-0.11453361595028588,-0.2130628685366185,-0.3917674902073709,-0.33159036729160163,Trans,-0.07817820256182195,-0.11744982349142274,-0.1727086463578884,-0.33769371895614864,-0.2639025541744173
1324424,2009-09-10,2009-09-11,1.0038826639949527,1.0054935,-0.0016108360050473003,0.519195862563992,,0.011321165612961481,0.10317014061930019,0.031099321777823707,-0.11732399842388674,-0.10557981237149283,Trans,0.031093253762960793,0.15849724983089086,0.019035283059559482,-0.12588419045175847,-0.13389944111806762
1324424,2010-07-28,2010-07-29,1.064788784861278,0.9969978399999999,0.06779094486127812,1.038712552414774,0.0,0.13837633870276844,0.21005698128989558,0.2501228867300387,0.1496974754578595,0.054558926680279285,Trans,0.13932399772898096,0.19737827810433872,0.21913939747580846,0.10480544737302977,0.05122624576190549
1324424,2009-07-29,2009-07-30,1.1292256767811626,1.0129062,0.11631947678116261,0.8951860695220923,0.0,0.19992817770259985,0.18391749107008115,0.3262256176263283,0.2390616430433845,0.055557620861583334,Trans,0.1690335693133418,0.12135304592767748,0.339330374294714,0.17558032056863304,-0.0050152048060032595
