CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
73088,2015-07-22,2015-07-23,1.0151963782433215,0.9832647999999999,0.0319315782433216,0.7994117216997858,0.0,0.07780567464763755,0.0689450864693828,0.15117767556683914,0.09472854062304692,0.17727009844725772,Util,0.060987004182626814,0.039846421555434386,0.08151440543031563,0.11895470033700972,0.1497654432147597
1013871,2015-12-07,2015-12-08,1.1047120397934873,0.98584897,0.11886306979348726,2.012649400760301,,0.1601397750544441,0.12821536299121095,0.46455162766927094,0.48426161527407374,0.7443523098561022,Util,0.13492898756776528,0.01130324704829233,0.30742536797569664,0.3220029093522807,0.5700177503528869
1013871,2016-02-26,2016-02-29,1.0162455150194163,1.01633854,-9.302498058372244e-05,0.7923520301359885,0.0,0.1938450713127533,0.13460158443008274,0.3671976395077772,0.22306939510893353,-0.010695145436211417,Util,0.18541244432600212,0.11872993046532043,0.3660619069868012,0.14782615193878335,-0.032339634642820636
1013871,2015-11-03,2015-11-04,1.0074184261769799,0.99660208,0.010816346176979907,1.0175702106860167,0.0,-0.08896277978002598,-0.260790618477598,-0.09977127386420748,0.06963823674717673,0.12319468140604428,Util,-0.06310087743968973,-0.21951581065331027,-0.19012867765717056,-0.027785883020432722,0.05095417178630668
1013871,2015-08-03,2015-08-04,0.8994162673967391,1.0021949600000002,-0.10277869260326111,0.8428605554548227,0.0,-0.056456175495798955,-0.10340052987687276,-0.4053084801233219,-0.5032362121137792,-0.4611947452679309,Util,-0.08572610787166024,-0.09982839870655325,-0.38859268870595043,-0.4229072561158569,-0.49034258054378754
1013871,2015-05-07,2015-05-08,1.041249528032411,1.00815281,0.0330967180324111,1.3420756603762907,0.0,0.020713457004924773,-0.01965714506063776,-0.20405298173648057,-0.20317530626181024,-0.4765246090436491,Util,0.021592773942026078,0.016124296701282903,-0.16353566819842424,-0.17357935824382575,-0.4330775091185204
1013871,2015-02-26,2015-02-27,0.9442874023975737,1.00257768,-0.05829027760242622,0.7634064352948927,0.0,-0.02928896247284485,-0.004710359455106561,0.018934135445683786,-0.0865886372396456,-0.1453475705542988,Util,-0.012697357813559518,-0.0016887523016506645,0.028472934252190885,-0.07209933564592974,-0.14497761712150525
1013871,2014-11-04,2014-11-05,1.0898463756203893,1.0097235199999999,0.08012285562038945,0.7291047565226787,0.0,0.02690020993244624,-0.0996323544337746,-0.15490241249357062,-0.21316599586341445,-0.20964124007701124,Util,0.0379725128465529,-0.09014547217663782,-0.18272840424238213,-0.1491885890726543,-0.14992900190836167
1013871,2014-05-05,2014-05-06,1.03940746166088,0.99415365,0.04525381166087994,1.5230560102062516,0.0,0.0031812518141736135,0.06874986493243007,-0.10784639777599148,-0.16457284115384874,-0.163933699361145,Util,0.015506230498610107,0.07445044555111258,-0.07387615735906838,-0.11645652261349615,-0.17193389342468202
1013871,2014-08-06,2014-08-07,0.9837263446965941,1.00604124,-0.022314895303405913,1.3976621985591293,0.0,-0.04186381514584381,-0.011500665168327817,-0.05671871364011993,-0.17059026561983537,-0.24802190559523285,Util,-0.06540948196711371,-0.01878792814407304,-0.11600304400631467,-0.2110473031464074,-0.3579161812820377
1013871,2014-04-02,2014-04-03,1.0158630885638587,0.98224557,0.03361751856385864,1.2935811322242357,,0.022254604309608683,0.06943538559379747,0.12395156477761926,-0.10748577922233915,-0.11405257010455039,Util,-0.02457915021234358,0.023419746931910623,0.05689254042376346,-0.12337141950059083,-0.1117748782089637
1013871,2014-02-27,2014-02-28,0.9975567296420164,0.9944895,0.0030672296420163336,0.7836939382352849,0.0,0.052513109044179496,0.13644502249090018,0.21334739554253024,0.18646737827634685,-0.02328428198875132,Util,0.03081238006310394,0.07218406195432414,0.17166945704392478,0.1388817820365107,-0.05762375864307678
1013871,2013-11-11,2013-11-12,0.9721825727112023,1.0070829,-0.03490032728879755,0.8393488447409114,0.0,-0.0715121064152765,-0.03211631922697267,-0.040436966717901424,0.03169677574624541,0.1903425801930121,Util,-0.038049132012497267,0.023029910829493794,-0.04312835285039385,0.02738965534201654,0.11704208604566002
1013871,2013-10-17,2013-10-18,1.032188896829353,1.00709854,0.02509035682935301,0.6214436622005703,,0.0020993981148738072,-0.0799874352302582,-0.07141498874140018,-0.04480372417137812,0.08331604906032775,Util,-0.0014584986875143535,-0.0297131680262801,-0.002585056511481998,-0.028756747361084578,0.034267314793288595
1013871,2012-07-20,2012-07-23,1.038781207342228,0.98000098,0.058780227342227986,0.9380187568390199,,0.06568511234791008,0.15792082556488118,0.21410391647084182,0.11705676378606888,0.19472739435003383,Util,0.08254306377628473,0.21600538791786972,0.28145203198499913,0.2035531639907996,0.31457707377610034
1567683,2015-04-14,2015-04-15,1.0087023935584354,1.00489544,0.0038069535584353,0.7152568588477027,,-0.011555578111103304,0.009834691237421644,-0.13821348345717133,-0.31269618577042824,-0.42429749645833503,Util,-0.018693376600974587,0.02576907212320101,-0.10644791856758162,-0.33607722866476286,-0.42719318689278973
