CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1171825,2016-10-11,2016-10-12,0.9811321128666388,0.99639748,-0.01526536713336113,2.3505245090435873,,-0.011989088946310011,0.07698338974004959,0.10218845494813311,0.06314848650864202,0.06732973504110062,Banks,-0.03371648048413134,-0.036343647734802254,-0.04915934247250431,-0.10631215404389183,-0.045756381139367974
1171825,2011-10-31,2011-11-01,0.9865137036848103,0.9881080800000002,-0.0015943763151898827,1.4364566931258087,,-0.07647540544214826,-0.0042983084187443454,0.034805622790613056,0.0426310193338757,-0.040847248925446555,Banks,-0.044469911190323175,0.016381106825668956,0.03009198533257762,-0.03576770914560079,-0.14058993707105172
1578735,2019-02-22,2019-02-25,1.006267130556553,0.9998976,0.0063695305565528715,0.9345802784948066,0.0,-0.01582372539311594,-0.10249821840141893,-0.09123094919228092,-0.1662405501953147,-0.08271946176836975,Insur,0.022150595692456032,-0.04725838061045684,-0.08165375713785372,-0.15251362396398627,-0.08659766207584507
1578735,2018-10-29,2018-10-30,1.1418033215538923,1.02900252,0.11280080155389238,0.7110822298038937,0.0,0.10747218767302313,0.007737611333951788,-0.029244129334529023,-0.08568754521828148,-0.12704832678042954,Insur,0.08721184330274334,-0.00045466597597187963,-0.05077522200720874,-0.06290502696694045,-0.05219688655662569
1578735,2018-08-03,2018-08-06,1.021477982065368,1.0075133399999998,0.013964642065368293,0.6185340614030121,0.0,-0.0059565049779652934,-0.08958647433882927,-0.02528010379276502,-0.02606516707749995,-0.058957546998672505,Insur,-0.01519558612194949,-0.09864154381826618,-0.07126784981519385,-0.08029565323477084,-0.12615401771599832
1578735,2018-05-04,2018-05-07,1.0352526280581371,1.0049029399999998,0.030349688058137314,1.0553449337288083,0.0,0.023888256936272834,0.046911661114037884,0.03357923340210589,-0.06969086194190854,-0.05913405783772241,Insur,0.024417275285256057,0.05578828031965655,0.02832253874556212,-0.07579324848219415,-0.09927326458556074
1578735,2017-08-04,2017-08-07,0.9259708936752261,0.9991961600000001,-0.073225266324774,0.7205672658944234,0.0,-0.10571902884189743,-0.15668335859021476,-0.06883894639238108,-0.09810709836150977,-0.175506538246322,Insur,-0.10562169396388832,-0.1275872034827692,-0.07020555611048351,-0.09938606990317833,-0.16563514439852167
1578735,2017-05-05,2017-05-08,0.9750111793951187,0.9991002000000001,-0.024089020604881384,0.8259026102706418,0.0,-0.039488256839729674,-0.04873854299168523,-0.09719864494867836,-0.24855467783821372,-0.15702500973661415,Insur,-0.030244742868227426,-0.07172190343313589,-0.14250732240197217,-0.2718398752483726,-0.2155641213697148
1578735,2019-05-03,2019-05-06,0.9931699445374594,0.97926591,0.013904034537459475,0.6960250089535407,0.0,-0.019033392515237946,-0.016615988265104686,-0.012659117512189177,-0.025781824416896137,-0.13325804064749203,Insur,-0.07632359864850924,-0.08066799683052328,-0.0781136176754661,-0.04821070797758864,-0.17096090045612022
1578735,2015-05-01,2015-05-04,1.0025380322398039,0.99126192,0.011276112239803848,0.7371927962980176,0.0,-0.015590565956333013,-0.020021333840091637,0.13983311837934065,0.03547893038289329,0.02654405123287451,Insur,-0.03247238244115225,-0.08205762503246183,0.06519243123926177,-0.039995512178555126,-0.028772538346538146
1578735,2014-04-30,2014-05-01,1.0079307611813124,0.99969972,0.00823104118131246,6.1468255059085255,0.0,0.041729773042008866,0.19111755720086587,0.25097268970204123,0.27264325531806444,0.2952109829231304,Insur,0.027269293057878397,0.17282980082473243,0.2433463151683204,0.26235434658062307,0.2712921108455326
1578735,2015-07-15,2015-07-16,1.0145888555023275,1.0083039,0.006284955502327438,3.1845313850846173,,0.009364186485521175,-0.10113371287902351,-0.0919647982782491,-0.044985233367685895,-0.02875186304062871,Insur,0.012834705409975555,-0.10476575703719992,-0.08060668202123966,-0.022010009342447012,-0.023109000491969955
899051,2018-12-12,2018-12-13,0.9623786599913168,0.9785491399999999,-0.016170480008683152,1.2091589058384047,,0.05992351584353428,0.054433391939915476,0.071742528263123,0.06676227194263129,0.14371981672062217,Insur,0.04919628176192159,0.03638431929391195,0.09794079244331555,0.14483176111300788,0.13307184418468365
899051,2018-08-24,2018-08-27,1.0085401234255604,1.0072992600000001,0.0012408634255602902,0.8903346331127008,,-0.01789168475253844,0.0166705684481957,-0.02094188953888132,-0.04801348233064395,-0.006511696590954963,Insur,-0.0121114586642036,-0.017247628035131468,-0.08476520602331383,-0.07715655592354409,-0.06652038331505417
899051,2019-02-04,2019-02-05,1.0423422790272254,1.00209054,0.04025173902722545,0.9784041483651456,0.0,0.04591958872200608,0.013407180922488271,0.04052102431899063,0.10021464558031656,0.047565236863879035,Insur,0.04773081461929851,0.06480141129255856,0.11380681008504068,0.10462367650791227,0.0668985429268647
899051,2018-10-30,2018-10-31,0.9421929336416835,1.02525738,-0.08306444635831645,1.2749186617595873,0.0,-0.07894225579274539,-0.13506928420435538,-0.08565623797305855,-0.06553998954140705,-0.07496031398367764,Insur,-0.09029887745558429,-0.1442285639841714,-0.108463931796976,-0.04888977088530888,-0.01282460118981743
899051,2018-07-31,2018-08-01,1.0254415275343571,1.00539129,0.020050237534357196,0.6458827389986184,0.0,0.036943059552813295,0.0075583996301440415,0.024217986059496766,-0.050772908948323425,-0.02481807125697033,Insur,0.025107635122908034,0.0034148088989489622,-0.012189626250887708,-0.1029572424066274,-0.09092489851663643
