CIK,day -1,day 0,R,MKT,1d - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,1d - IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1308547,2011-06-27,2011-06-28,1.0021510552643327,1.02140472,-0.019253664735667364,0.7516457229939042,,-0.03780779754733454,-0.11043989737522852,-0.213222129259514,-0.2532491922088952,-0.19918463832940225,Fin,-0.02414999473566737,-0.011552940193929828,-0.06160467392971314,-0.1055693855919293,-0.13963816959570974,-0.04536898307047099
1545654,2018-12-19,2018-12-20,0.9951139982510844,0.96245154,0.03266245825108438,1.1585029276491994,,0.06207861564021688,0.18516963923741492,0.1511853133067078,0.09658849210566456,0.13348161587107543,Fin,0.020963488251084406,0.04359414338243339,0.17025686482521052,0.16952645287744939,0.06815600752102458,0.10252202859143011
1545654,2017-09-11,2017-09-12,0.9944726950579218,1.00550484,-0.01103214494207816,1.5993235056530926,,-0.002800473718433949,-0.03610503719105651,-0.4151988773106381,-0.5259229392547177,-0.5780212085511406,Fin,-0.01813099494207815,-0.037730577034565504,-0.09664561350160228,-0.5030825065647169,-0.631429045483968,-0.6956042301166493
1487712,2018-05-02,2018-05-03,1.0334128319856244,1.0104674999999999,0.02294533198562454,0.8923793475377793,,0.026949915920804868,-0.012372891004747366,-0.030683002255982528,-0.02537151776538593,-0.08647612009801064,BusSv,0.01806031198562419,0.013955736708972877,-0.058044043413056245,-0.06022330217447469,-0.10263213278373318,-0.1418731006196936
1487712,2016-05-31,2016-06-01,0.9806988373234069,1.0055070000000002,-0.02480816267659325,0.7326957868075008,,-0.07412517864096202,-0.06618371034413684,-0.09579115906789437,-0.05883332745786807,0.09232819568440997,BusSv,-0.028319162676593068,-0.06805488607857058,-0.07388606765360495,-0.08818205405157387,-0.05296187488062998,0.09693420362616889
1487712,2013-05-10,2013-05-13,0.9456666946411133,1.0107978,-0.06513110535888667,2.5707745590312894,,-0.05558307684518482,-0.08716163514612496,-0.13879920015941283,-0.14146192935742952,-0.12048743318659627,BusSv,-0.06218884535888669,-0.057410605578761764,-0.09217228708623593,-0.1685887076949798,-0.1822779652054738,-0.17317119762832556
1617406,2019-05-03,2019-05-06,0.9457247109453015,0.97926591,-0.033541199054698434,1.654108237881051,0.0,-0.04951265626166157,-0.11747944648916087,-0.2054424759654193,-0.24136666174620547,-0.28748119861693133,Fin,-0.035413469054698554,-0.0528981390973331,-0.11095016578607775,-0.2194294884406519,-0.26041345528892557,-0.29233969766081136
1579877,2014-07-18,2014-07-21,1.0435834923367773,1.00278675,0.040796742336777214,1.4109620903500368,,0.028879516506135183,0.01020244405175652,-0.06621656787484831,-0.23745713184460115,-0.2551113943240897,Fin,0.03698941233677733,0.03114134652007805,0.0020564251373504927,-0.07693544992560208,-0.25443289925428936,-0.29000454020790745
1138118,2017-03-06,2017-03-07,1.0105790948631987,0.9945068399999999,0.016072254863198854,0.8353663896664819,,-0.006986950655293311,-0.05077228903444175,-0.038226094325736315,-0.007411068992524417,-0.04993931154791542,RlEst,0.008178144863198789,-0.01081092290179786,-0.08022011371985915,-0.10223061715154758,-0.09342035111425573,-0.10344108789346218
1138118,2016-05-18,2016-05-19,1.0180275116659074,1.00417525,0.013852261665907362,0.7265947150691354,,0.0354883242075712,-0.11399177590124931,-0.03204963469486177,-0.07164744685109659,-0.10613424440926367,RlEst,0.011392831665907321,0.014144558548355057,-0.06437563195421603,-0.0022228869409957053,-0.020517650049681535,0.0007326334415764801
1138118,2015-12-02,2015-12-03,0.9943057783869899,1.0034195,-0.00911372161301005,0.5878704307906093,,-0.01787026691017235,-0.11853731367350873,-0.23187024131085532,-0.1765902346096374,-0.21116303841326056,RlEst,-0.0028328816130102075,0.006109364494734426,-0.03392142024557776,-0.08233828091394124,-0.056274749344978336,-0.025506764642011737
1138118,2014-05-16,2014-05-19,1.000690146931664,0.9971609999999999,0.0035291469316641733,0.9003614677816103,,0.01413138328402308,0.04529360146411254,0.03019940541671806,-0.026532518094651403,0.00973213360817704,RlEst,0.0039528669316638565,-0.0059123317257345764,0.02109498108678287,-0.01434042358238008,-0.03816643484827331,-0.00530253075806808
1138118,2013-11-20,2013-11-21,1.0427807068460488,1.0147484999999998,0.028032206846049013,1.7622295274095376,,0.10081773332115884,0.1254632589830016,0.1731124895594245,0.1596640920145047,0.23575477313965942,RlEst,0.012861506846048698,0.05718202300662245,0.0726044597969171,0.12052112856866426,0.11916568363051305,0.22339679984964822
1138118,2012-12-05,2012-12-06,1.0127999877929708,1.00580837,0.00699161779297075,0.893261477206459,,0.03932456164536391,0.02873696940564896,0.19838770682939422,0.1485151881066784,0.05597364043196351,RlEst,0.009412307792970642,0.004448178935231306,-0.012246938625512183,0.08630618606583296,0.05585881043598695,0.048592807995423426
1138118,2012-11-08,2012-11-09,0.9999999999999999,1.0015,-0.0015000000000001679,1.1376353736926752,,0.017363728828858616,0.07834770081301956,0.2511917989753183,0.2628607900487676,0.1918326667302528,RlEst,0.0038026399999999683,0.034365134809327236,0.048829907605275835,0.1459770952584234,0.14545394859223948,0.11075404763324292
1138118,2012-09-07,2012-09-10,0.9971750767088161,0.9970840399999998,9.103670881627224e-05,0.9621941434236723,,0.07425744926547284,0.10064607197586273,0.06771011376402136,0.10717907358595258,0.2897662266687775,RlEst,-0.004812603291183937,0.05715495367135581,0.06466390818745493,0.05349193275595865,0.04510609848997782,0.1553251903315107
