CIK,day -1,day 0,R,MKT,1d - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,1d - IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1618673,2019-03-01,2019-03-04,0.9865875560581902,0.99310884,-0.006521283941809841,1.0389994479834384,,-0.011835536808603497,0.007117986683615518,0.036576223396082796,0.039048347586532195,0.18519880030378988,Whlsl,0.0061914360581901695,0.007161044138555783,0.01618133622450446,0.034297380470192707,0.06137114355645812,0.19151480242172392
1618673,2018-11-13,2018-11-14,1.038365548644705,1.00400914,0.03435640864470502,1.5899392093829932,,0.08226542870582199,0.08901496922691654,0.20531986459751916,0.2029353000907832,0.16558626714913682,Whlsl,0.031663628644704955,0.07166696168655418,0.10381915419356114,0.19089171146224349,0.23474769614279611,0.17235303554662718
1618673,2017-11-10,2017-11-13,1.0090415914448136,0.99869802,0.010343571444813682,1.3780217764350822,,0.03697149279264633,0.1529979119124012,0.06808122384426651,0.04827405913003702,0.12729497270583323,Whlsl,0.01583019144481368,0.015721645804027906,0.08564147776066866,0.008328416578425424,0.009724253033798202,0.08565002856702097
1618673,2016-12-01,2016-12-02,1.0562346980746469,1.0075,0.04873469807464681,2.87273095465819,,0.14304105206576678,0.09697771122450072,0.07403807286352326,0.08831889568460993,0.27972306403453184,Whlsl,0.04129325807464679,0.140558796402533,0.08334683338606141,0.08799664835564691,0.12667450286670334,0.3390969478936241
1618673,2016-05-03,2016-05-04,1.0611218530131512,0.9926052799999999,0.06851657301315128,0.7483575614233696,0.0,-0.04661013453594842,-0.055740847338475175,0.0008839139073317792,-0.11947066288097286,-0.10272459823759572,Whlsl,0.0657641730131513,-0.04707195337592662,-0.05930058456497711,-0.007960011887261143,-0.09540948085507439,-0.039951050822889744
1573097,2018-10-01,2018-10-02,1.0089621990505373,0.9998958,0.0090663990505373,1.2819911120968153,,-0.03694911973335424,-0.021126577908255784,0.037907745211730126,0.08617421834828043,0.049982051910976266,Whlsl,0.011566269050537259,-0.032780044786535845,-0.03544965087466134,0.03657038986835426,0.05971076070100545,0.06935639792167525
1573097,2018-06-20,2018-06-21,1.020426885377147,0.9937919700000001,0.026634915377146906,0.7189533021479901,,-0.000838779498543829,-0.03530401344668743,-0.07780879183268308,-0.0909157684129609,-0.06533229740765756,Whlsl,0.02148904537714691,0.01677419104285849,0.0011717365127607016,-0.051882638075625875,-0.05089106412065125,-0.034220089943643894
1573097,2017-08-04,2017-08-07,0.991136413887527,0.9991961600000001,-0.008059746112473065,1.1907410554728501,,-0.02587022678859008,0.04107335186759564,0.07184061311822632,0.1359344358892529,0.07191449588457033,Whlsl,-0.00037108611247305134,0.003473966104570847,0.06343525209312906,0.10111849863792144,0.14561917210344366,0.05180837856729048
1573097,2013-08-29,2013-08-30,0.9986978869160859,0.99987838,-0.0011804930839141026,0.15302880313668485,,-0.04340095158415791,-0.12485008310526657,-0.19710405902196537,-0.10504176309979152,-0.18371537511698244,Whlsl,0.0008333869160859209,-0.05717259654542406,-0.14979400566034595,-0.2405211224386371,-0.16775712300181334,-0.23881930689163577
1600438,2019-04-02,2019-04-03,1.053149572054283,1.0046051299999998,0.0485444420542831,0.3866583381666519,,0.07204636805412168,0.23879531098871065,0.4206295542284493,0.4353528494043786,0.8182122803455081,Whlsl,0.04121723205428296,0.061254229175331965,0.22249649450240683,0.39876129591346166,0.4197635314296093,0.7734629334403866
1600438,2018-10-31,2018-11-01,1.0973236210154065,1.00753163,0.08979199101540658,1.0414963203763519,,0.05584300878459847,0.0688654046042716,0.15411761726343853,-0.03583484858166952,-0.00717341408339367,Whlsl,0.08179734101540648,0.04142958620500803,0.06720420534688609,0.15480776741996138,-0.016800079330056228,0.013968784735061801
1600438,2018-08-14,2018-08-15,0.9944554697168951,0.99942174,-0.004966270283104812,2.116285046733719,,0.02490769480289523,-0.1087421998353213,-0.2968388010172701,-0.2618221409668142,-0.17917826561127326,Whlsl,-0.006018070283104859,0.029780468292882833,-0.0804209332921546,-0.2652674207060245,-0.24937433298654244,-0.17283228859616961
1600438,2018-08-07,2018-08-08,1.0079239605686627,0.9991002000000001,0.00882376056866263,0.49677335864450983,,0.005840859060555648,-0.04500702360701436,-0.24058725806489245,-0.22537987719433095,-0.18831160905248012,Whlsl,0.010136440568662808,-0.02014781691493117,-0.04551660551552805,-0.23445593878008675,-0.21570734900995292,-0.17568899257721504
1600438,2018-06-27,2018-06-28,0.8772668681612552,1.00650406,-0.1292371918387447,1.6874618549307339,0.0,-0.20888145842912675,-0.21380002750562532,-0.2922339355595135,-0.42105280901246567,-0.38858199657123393,Whlsl,-0.10529163183874479,-0.18807847183981696,-0.17243807738617245,-0.2413112877965332,-0.3679553625366806,-0.3478055639581076
1600438,2018-03-05,2018-03-06,1.0511221725698536,1.0041018,0.0470203725698537,1.201119885126527,0.0,0.017763386450765584,-0.0012908255835066829,-0.06569216867024796,-0.23725535099403738,-0.25843678260235037,Whlsl,0.03941051256985362,0.02095691604977623,-0.01590923947467482,-0.07150142942279225,-0.24502812984429467,-0.2726470611401717
1600438,2017-12-06,2017-12-07,0.9887208755283097,1.00932142,-0.020600544471690352,1.779011092551078,0.0,-0.06186274165426242,-0.14669403808198545,-0.1824686050443397,-0.22533249682889078,-0.29924226843576196,Whlsl,-0.02512384447169036,-0.07829979728988057,-0.1636644411450887,-0.19032026017319603,-0.23788520543423175,-0.3020322533727785
