,gvkey,fyear,mkvalt
0,001072,1999.0,6614.3374
1,001072,1998.0,1380.08
2,001072,1998.0,1380.08
3,001072,1999.0,6614.3374
4,001072,2000.0,3015.3565
5,001072,2000.0,3015.3565
6,001072,2001.0,3657.7783
7,001072,2001.0,3657.7783
8,001072,2002.0,1563.849
9,001072,2002.0,1563.849
10,001072,2003.0,2863.4555
11,001072,2003.0,2863.4555
12,001072,2004.0,2118.6988
13,001072,2004.0,2118.6988
14,001072,2005.0,3048.2232
15,001072,2005.0,3048.2232
16,001072,2006.0,2609.4448
17,001072,2006.0,2609.4448
18,001072,2007.0,2191.3555
19,001072,2007.0,2191.3555
20,001072,2008.0,1547.0867
21,001072,2008.0,1547.0867
22,001072,2009.0,2415.0508
23,001072,2009.0,2415.0508
24,001072,2010.0,2536.8172
25,001072,2010.0,2536.8172
26,001072,2011.0,2248.9093
27,001072,2011.0,2248.9093
28,001072,2012.0,2006.7327
29,001072,2012.0,2006.7327
30,001072,2013.0,2217.1528
31,001072,2013.0,2217.1528
32,001072,2014.0,2400.0713
33,001072,2014.0,2400.0713
34,001072,2015.0,2105.3744
35,001072,2015.0,2105.3744
36,001072,2016.0,2750.6934
37,001072,2016.0,2750.6934
38,001072,2017.0,2787.5827
39,001072,2017.0,2787.5827
40,001072,2018.0,2927.4428
41,001072,2018.0,2927.4428
42,001485,1998.0,69646.5266
43,001177,2002.0,6166.6019
44,001177,2005.0,26713.3075
45,001177,1998.0,11107.5896
46,001177,1998.0,11107.5896
47,001177,1999.0,7963.3833
48,001177,1999.0,7963.3833
49,001177,2000.0,5856.2927
50,001177,2000.0,5856.2927
51,001177,2001.0,4759.3353
52,001177,2001.0,4759.3353
53,001177,2001.0,4759.3353
54,001177,2002.0,6166.6019
55,001177,2002.0,6166.6019
56,001177,2003.0,10307.5719
57,001177,2003.0,10307.5719
58,001177,2003.0,10307.5719
59,001177,2004.0,18276.2493
60,001177,2004.0,18276.2493
61,001177,2005.0,26713.3075
62,001177,2005.0,26713.3075
63,001177,2006.0,22280.88
64,001177,2006.0,22280.88
65,001177,2006.0,22280.88
66,001177,2007.0,28651.399
67,001177,2007.0,28651.399
68,001177,2007.0,28651.399
69,001177,2008.0,13004.55
70,001177,2008.0,13004.55
71,001177,2008.0,13004.55
72,001177,2009.0,13656.36
73,001177,2009.0,13656.36
74,001177,2009.0,13656.36
75,001177,2010.0,11728.044
76,001177,2010.0,11728.044
77,001177,2010.0,11728.044
78,001177,2011.0,14753.843
79,001177,2011.0,14753.843
80,001177,2011.0,14753.843
81,001177,2012.0,15171.156
82,001177,2012.0,15171.156
83,001177,2012.0,15171.156
84,001177,2014.0,31072.734
85,001177,2014.0,31072.734
86,001177,2014.0,31072.734
87,001177,2015.0,37787.94
88,001177,2015.0,37787.94
89,001177,2015.0,37787.94
90,001177,2016.0,43614.317
91,001177,2016.0,43614.317
92,001177,2016.0,43614.317
93,001177,2017.0,58951.452
94,001177,2017.0,58951.452
95,001177,2017.0,58951.452
96,001414,2012.0,1691.7837
97,001414,2012.0,1691.7837
98,001414,2012.0,1691.7837
99,001414,2017.0,4493.6891
100,001414,2015.0,2281.0673
101,001414,2015.0,2281.0673
102,001414,2015.0,2281.0673
103,001414,2018.0,4171.6307
104,001414,2017.0,4493.6891
105,001414,2018.0,4171.6307
106,001414,2017.0,4493.6891
107,001414,2018.0,4171.6307
108,001447,2001.0,47503.39
109,001447,1999.0,74297.125
110,001447,2000.0,72847.125
111,001447,2000.0,72847.125
112,001447,1998.0,46176.25
113,001447,1998.0,46176.25
114,001447,1999.0,74297.125
115,001447,2002.0,46131.75
116,001447,2003.0,61927.32
117,001447,2001.0,47503.39
118,001447,2003.0,61927.32
119,001447,2003.0,61927.32
120,001447,2004.0,70406.13
121,001447,2004.0,70406.13
122,001447,2004.0,70406.13
123,001447,2005.0,63861.86
124,001447,2005.0,63861.86
125,001447,2006.0,72743.33
126,001447,2002.0,46131.75
127,001447,2006.0,72743.33
128,001447,2007.0,60239.16
129,001447,2007.0,60239.16
130,001447,2008.0,21518.0
131,001447,2010.0,51375.24
132,001447,2009.0,48299.84
133,001447,2010.0,51375.24
134,001447,2008.0,21518.0
135,001447,2009.0,48299.84
136,001447,2011.0,54905.88
137,001447,2012.0,63515.4
138,001447,2012.0,63515.4
139,001447,2011.0,54905.88
140,001447,2013.0,96536.72
141,001447,2013.0,96536.72
142,001447,2013.0,96536.72
143,001447,2015.0,67393.95
144,001447,2014.0,95179.92
145,001447,2014.0,95179.92
146,001447,2014.0,95179.92
147,001447,2015.0,67393.95
148,001447,2017.0,85307.29
149,001447,2017.0,85307.29
150,001447,2016.0,66968.32
151,001447,2016.0,66968.32
152,001447,2017.0,85307.29
153,001447,2018.0,80736.04
154,001447,2015.0,67393.95
155,001447,2018.0,80736.04
156,001447,2016.0,66968.32
157,001447,2018.0,80736.04
158,001485,1998.0,69646.5266
159,001487,2000.0,229918.0251
160,001487,1998.0,101430.0646
161,001487,1998.0,101430.0646
162,001487,2002.0,150965.4179
163,001487,1999.0,167499.465
164,001487,1999.0,167499.465
165,001487,2000.0,229918.0251
166,001487,2002.0,150965.4179
167,001487,2002.0,150965.4179
168,001487,2001.0,207665.3008
169,001487,2001.0,207665.3008
170,001487,2011.0,44006.2472
171,001487,2017.0,53565.1011
172,001487,2011.0,44006.2472
173,001487,2011.0,44006.2472
174,001487,2017.0,53565.1011
175,001487,2017.0,53565.1011
176,001487,2018.0,34153.0607
177,001487,2018.0,34153.0607
178,001487,2018.0,34153.0607
179,001567,1998.0,2517.3
180,001567,1998.0,2517.3
181,001567,2002.0,5165.76
182,001567,2000.0,3428.8461
183,001567,2000.0,3428.8461
184,001567,2001.0,4917.4726
185,001567,2001.0,4917.4726
186,001567,2003.0,7314.6466
187,001567,2003.0,7314.6466
188,001567,1999.0,3245.3351
189,001567,2006.0,9165.0482
190,001567,2006.0,9165.0482
191,001567,2004.0,8881.6514
192,001567,2004.0,8881.6514
193,001567,2005.0,8259.3429
194,001567,2005.0,8259.3429
195,001567,2007.0,9083.4134
196,001567,2007.0,9083.4134
197,001567,1999.0,3245.3351
198,001598,1998.0,716.0304
199,001598,1999.0,609.2947
200,001598,2001.0,1046.5022
201,001598,2000.0,841.5422
202,001598,2002.0,1272.7488
203,001598,2002.0,1272.7488
204,001598,2003.0,1616.2757
205,001598,2003.0,1616.2757
206,001598,2004.0,2449.994
207,001598,2004.0,2449.994
208,001598,2005.0,2998.049
209,001598,2005.0,2998.049
210,001598,2009.0,4125.4842
211,001598,2006.0,3376.9186
212,001598,2006.0,3376.9186
213,001598,2011.0,6751.6612
214,001598,2011.0,6751.6612
215,001598,2012.0,9144.3502
216,001598,2012.0,9144.3502
217,001598,2015.0,12621.2489
218,001598,2015.0,12621.2489
219,001598,2016.0,11147.8194
220,001598,2016.0,11147.8194
221,001598,2007.0,5029.1171
222,001598,2007.0,5029.1171
223,001598,2008.0,3224.2227
224,001598,2008.0,3224.2227
225,001598,2013.0,12904.466
226,001598,2013.0,12904.466
227,001598,2014.0,12701.4611
228,001598,2014.0,12701.4611
229,001598,2017.0,16754.6292
230,001598,2017.0,16754.6292
231,001598,2018.0,15375.4147
232,001598,2018.0,15375.4147
233,001598,2009.0,4125.4842
234,001598,2010.0,6307.8283
235,001598,2010.0,6307.8283
236,001663,1998.0,31276.875
237,001663,1999.0,32680.4625
238,001663,1999.0,32680.4625
239,001663,2000.0,41113.8
240,001663,2000.0,41113.8
241,001663,2001.0,39744.111
242,001663,2001.0,39744.111
243,001663,2002.0,40975.44
244,001663,2002.0,40975.44
245,001663,2003.0,42834.108
246,001663,2003.0,42834.108
247,001663,1998.0,31276.875
248,001663,2004.0,39823.05
249,001663,2004.0,39823.05
250,001663,2005.0,33409.992
251,001663,2005.0,33409.992
252,001663,2006.0,37692.12
253,001663,2006.0,37692.12
254,001663,2007.0,37752.842
255,001663,2007.0,37752.842
256,001690,1998.0,5154.2331
257,001690,1999.0,10180.5867
258,001690,2004.0,15168.455
259,001690,2000.0,8643.6828
260,001690,2001.0,5442.8002
261,001690,2001.0,5442.8002
262,001690,2006.0,65838.1457
263,001690,2006.0,65838.1457
264,001690,2007.0,133876.3316
265,001690,2007.0,133876.3316
266,001690,2002.0,5204.9055
267,001690,2002.0,5204.9055
268,001690,2003.0,7598.5834
269,001690,2003.0,7598.5834
270,001690,2008.0,100967.1332
271,001690,2008.0,100967.1332
272,001690,2009.0,166779.0421
273,001690,2009.0,166779.0421
274,001690,2010.0,259906.4875
275,001690,2010.0,259906.4875
276,001690,2011.0,354351.9056
277,001690,2011.0,354351.9056
278,001690,2012.0,626550.3528
279,001690,2012.0,626550.3528
280,001690,2013.0,428699.7978
281,001690,2013.0,428699.7978
282,001690,2014.0,591015.7208
283,001690,2004.0,15168.455
284,001690,2014.0,591015.7208
285,001690,2015.0,615336.4559
286,001690,2015.0,615336.4559
287,001690,2016.0,603253.5663
288,001690,2016.0,603253.5663
289,001690,2017.0,790050.0981
290,001690,2017.0,790050.0981
291,001690,2005.0,44765.3686
292,001690,2018.0,1073390.5396
293,001690,2018.0,1073390.5396
294,001690,2005.0,44765.3686
295,001831,1999.0,19978.5882
296,002136,2002.0,106292.2575
297,001920,1998.0,11616.5543
298,001831,1998.0,30817.134
299,001831,1998.0,30817.134
300,001831,1998.0,30817.134
301,001831,1999.0,19978.5882
302,001831,1999.0,19978.5882
303,001920,2001.0,11005.6665
304,001920,1998.0,11616.5543
305,001920,1999.0,7850.535
306,001920,1999.0,7850.535
307,001920,2000.0,11402.0536
308,001920,2000.0,11402.0536
309,001920,2003.0,15880.262
310,001920,2003.0,15880.262
311,001920,2004.0,18248.211
312,001920,2005.0,12889.754
313,001920,2006.0,14583.5256
314,001920,2006.0,14583.5256
315,001920,2001.0,11005.6665
316,001920,2007.0,16906.981
317,001920,2008.0,10245.1905
318,001920,2002.0,12673.3485
319,001920,2009.0,13465.62
320,001920,2010.0,12482.4324
321,001920,2002.0,12673.3485
322,001920,2011.0,7526.076
323,001920,2011.0,7526.076
324,001920,2012.0,6206.392
325,001920,2012.0,6206.392
326,001920,2013.0,7471.758
327,001920,2013.0,7471.758
328,001920,2014.0,4081.833
329,001920,2014.0,4081.833
330,001920,2015.0,1763.775
331,001920,2015.0,1763.775
332,001976,2001.0,12253.92
333,001920,2016.0,2205.504
334,001920,2016.0,2205.504
335,001920,2017.0,946.645
336,001920,2017.0,946.645
337,001920,2018.0,672.448
338,001920,2018.0,672.448
339,001976,1998.0,5765.1375
340,001976,1999.0,6946.4125
341,001976,2000.0,13869.4063
342,001976,2005.0,20756.37
343,001976,2005.0,20756.37
344,001976,2006.0,23883.734
345,001976,2006.0,23883.734
346,001976,2003.0,10677.12
347,001976,2003.0,10677.12
348,001976,2004.0,14362.722
349,001976,2004.0,14362.722
350,001976,2001.0,12253.92
351,001976,2007.0,25578.94
352,001976,2007.0,25578.94
353,001976,2008.0,9909.63
354,001976,2008.0,9909.63
355,001976,2009.0,12629.76
356,001976,2009.0,12629.76
357,001976,2010.0,24697.44
358,001976,2010.0,24697.44
359,001976,2002.0,10809.402
360,001976,2013.0,24203.88
361,001976,2013.0,24203.88
362,001976,2014.0,24334.38
363,001976,2014.0,24334.38
364,001976,2011.0,21255.68
365,001976,2011.0,21255.68
366,001976,2012.0,18013.8357
367,001976,2012.0,18013.8357
368,001976,2002.0,10809.402
369,001976,2015.0,20167.55
370,001976,2015.0,20167.55
371,001976,2016.0,27547.28
372,001976,2016.0,27547.28
373,002136,2003.0,97093.0208
374,002136,2000.0,135459.5544
375,002136,2001.0,128923.9984
376,002136,2002.0,106292.2575
377,002136,1998.0,83881.386
378,002136,1999.0,95586.6778
379,002136,2005.0,83233.8791
380,002136,2006.0,108424.4462
381,002136,2006.0,108424.4462
382,002136,2007.0,125688.4406
383,002136,2007.0,125688.4406
384,002136,2008.0,96293.628
385,002136,2008.0,96293.628
386,002136,2003.0,97093.0208
387,002136,2009.0,93945.6808
388,002136,2009.0,93945.6808
389,002136,2010.0,101150.8829
390,002136,2010.0,101150.8829
391,002136,2011.0,113700.7219
392,002136,2011.0,113700.7219
393,002136,2012.0,123690.2806
394,002136,2012.0,123690.2806
395,002136,2004.0,112198.6025
396,002136,2013.0,140638.68
397,002136,2013.0,140638.68
398,002136,2014.0,194369.2159
399,002136,2014.0,194369.2159
400,002136,2015.0,188262.1485
401,002136,2015.0,188262.1485
402,002136,2016.0,217613.3919
403,002136,2016.0,217613.3919
404,002136,2017.0,215926.6647
405,002136,2017.0,215926.6647
406,002146,2001.0,71607.55
407,002136,2018.0,232302.8953
408,002136,2018.0,232302.8953
409,002146,1998.0,97256.25
410,002146,1998.0,97256.25
411,002146,1999.0,88147.9375
412,002146,1999.0,88147.9375
413,002146,2000.0,76635.0
414,002146,2000.0,76635.0
415,002146,2003.0,51789.0
416,002146,2003.0,51789.0
417,002146,2004.0,50883.49
418,002146,2004.0,50883.49
419,002146,2005.0,48725.8
420,002146,2005.0,48725.8
421,002146,2001.0,71607.55
422,002146,2002.0,48118.2
423,002146,2002.0,48118.2
424,002328,2003.0,2572.1005
425,002328,1998.0,1943.391
426,002328,1999.0,2351.43
427,002328,2000.0,2273.7899
428,002328,2000.0,2273.7899
429,002328,2001.0,2378.5301
430,002328,2002.0,2354.1349
431,002328,2006.0,3669.9229
432,002328,2006.0,3669.9229
433,002328,2007.0,3868.5858
434,002328,2007.0,3868.5858
435,002328,2010.0,4370.3355
436,002328,2010.0,4370.3355
437,002328,2011.0,4864.4455
438,002328,2011.0,4864.4455
439,002328,2008.0,3897.4239
440,002328,2008.0,3897.4239
441,002328,2009.0,3930.5344
442,002328,2009.0,3930.5344
443,002328,2004.0,2891.767
444,002328,2005.0,3065.3896
445,002547,2007.0,15022.2632
446,002547,2002.0,5730.8944
447,002547,2000.0,20110.2615
448,002547,1998.0,15899.3156
449,002547,2001.0,13114.8855
450,002547,2001.0,13114.8855
451,002547,1998.0,15899.3156
452,002547,1999.0,13671.2146
453,002547,1999.0,13671.2146
454,002547,1999.0,13671.2146
455,002547,2003.0,8083.9825
456,002547,2003.0,8083.9825
457,002547,2003.0,8083.9825
458,002547,2004.0,10767.811
459,002547,2002.0,5730.8944
460,002547,2002.0,5730.8944
461,002547,2004.0,10767.811
462,002547,2000.0,20110.2615
463,002547,2004.0,10767.811
464,002547,2005.0,13537.0347
465,002547,2008.0,4566.9566
466,002547,2005.0,13537.0347
467,002547,2005.0,13537.0347
468,002547,2006.0,12979.9068
469,002547,2006.0,12979.9068
470,002547,2000.0,20110.2615
471,002547,2007.0,15022.2632
472,002547,2007.0,15022.2632
473,002547,2008.0,4566.9566
474,002547,2008.0,4566.9566
475,002547,2009.0,9673.0444
476,002547,2001.0,13114.8855
477,002547,2009.0,9673.0444
478,002547,2010.0,9967.1208
479,002547,2010.0,9967.1208
480,002547,2012.0,15280.4183
481,002547,2011.0,11992.386
482,002547,2013.0,24103.0145
483,002547,2014.0,26682.0932
484,002547,2011.0,11992.386
485,002547,2012.0,15280.4183
486,002547,2014.0,26682.0932
487,002547,2014.0,26682.0932
488,002547,2013.0,24103.0145
489,002547,2015.0,37540.0835
490,002547,2015.0,37540.0835
491,002547,2015.0,37540.0835
492,002547,2016.0,34263.7559
493,002547,2018.0,72345.0861
494,002547,2017.0,49547.258
495,002547,2017.0,49547.258
496,002547,2018.0,72345.0861
497,002547,2016.0,34263.7559
498,002547,2016.0,34263.7559
499,002547,2017.0,49547.258
500,002547,2018.0,72345.0861
501,002549,1998.0,5159.2558
502,002549,1998.0,5159.2558
503,002549,1998.0,5159.2558
504,002574,1998.0,9010.4385
505,002549,1999.0,5586.126
506,002549,1999.0,5586.126
507,002549,1999.0,5586.126
508,002574,1999.0,6853.6805
509,002574,2000.0,5517.8919
510,002574,2001.0,7489.7644
511,002549,2000.0,5033.826
512,002549,2000.0,5033.826
513,002549,2000.0,5033.826
514,002574,2002.0,6077.789
515,002574,2002.0,6077.789
516,002574,2003.0,7729.6517
517,002574,2004.0,8638.4023
518,002574,2005.0,11078.1663
519,002574,2006.0,15072.2145
520,002574,2007.0,17937.8587
521,002574,2011.0,22095.2464
522,002574,2007.0,17937.8587
523,002574,2008.0,12680.3792
524,002574,2008.0,12680.3792
525,002574,2009.0,19078.8754
526,002574,2009.0,19078.8754
527,002574,2010.0,23927.7966
528,002574,2010.0,23927.7966
529,002574,2013.0,29024.9022
530,002574,2013.0,29024.9022
531,002574,2014.0,35925.3419
532,002574,2014.0,35925.3419
533,002574,2015.0,25055.0883
534,002574,2015.0,25055.0883
535,002574,2011.0,22095.2464
536,002574,2016.0,33349.5074
537,002574,2016.0,33349.5074
538,002574,2017.0,48950.7035
539,002574,2017.0,48950.7035
540,002574,2018.0,50833.5234
541,002574,2018.0,50833.5234
542,002574,2012.0,20134.1691
543,002574,2012.0,20134.1691
544,002731,2004.0,4833.9615
545,002731,1998.0,10524.45
546,002731,1999.0,12936.8851
547,002731,1999.0,12936.8851
548,002731,2000.0,16439.8825
549,002731,2000.0,16439.8825
550,002731,2001.0,1011.1323
551,002731,1998.0,10524.45
552,002731,2001.0,1011.1323
553,002731,2002.0,1878.1411
554,002731,2002.0,1878.1411
555,002731,2003.0,3380.8031
556,002731,2003.0,3380.8031
557,002731,2004.0,4833.9615
558,002812,2009.0,1094.9715
559,002812,1998.0,1778.82
560,002812,1999.0,907.3188
561,002812,2000.0,914.4619
562,002812,2001.0,1498.9653
563,002812,2002.0,1831.3218
564,002812,2002.0,1831.3218
565,002812,2011.0,769.4348
566,002812,2011.0,769.4348
567,002812,2012.0,1022.9978
568,002812,2012.0,1022.9978
569,002812,2009.0,1094.9715
570,002812,2010.0,1197.1346
571,002812,2010.0,1197.1346
572,002940,1998.0,341.7723
573,002940,2001.0,397.5961
574,002940,2001.0,397.5961
575,002940,2002.0,9.1361
576,002940,2002.0,9.1361
577,002940,1999.0,233.8464
578,002940,1999.0,233.8464
579,002940,2000.0,126.5071
580,002940,2000.0,126.5071
581,002940,2003.0,0.6852
582,002940,2003.0,0.6852
583,002940,2005.0,1150.5668
584,002940,2005.0,1150.5668
585,002940,2004.0,1208.2734
586,002940,2004.0,1208.2734
587,002940,1998.0,341.7723
588,002940,2006.0,1633.3702
589,002940,2006.0,1633.3702
590,002940,2007.0,1872.5209
591,002940,2007.0,1872.5209
592,002940,2011.0,1344.2483
593,002940,2008.0,1449.155
594,002940,2008.0,1449.155
595,002940,2013.0,1654.4746
596,002940,2009.0,1406.6106
597,002940,2009.0,1406.6106
598,002940,2010.0,1597.213
599,002940,2010.0,1597.213
600,002940,2015.0,1522.5087
601,002940,2015.0,1522.5087
602,002940,2013.0,1654.4746
603,002940,2014.0,1616.9081
604,002940,2014.0,1616.9081
605,002940,2016.0,1769.6543
606,002940,2016.0,1769.6543
607,002940,2017.0,2336.7031
608,002940,2011.0,1344.2483
609,002940,2017.0,2336.7031
610,002940,2018.0,1361.6622
611,002940,2012.0,1340.297
612,002940,2018.0,1361.6622
613,002940,2012.0,1340.297
614,003226,2000.0,39205.8895
615,003200,1998.0,1229.6115
616,003200,1998.0,1229.6115
617,003226,2003.0,72497.0038
618,003226,2003.0,72497.0038
619,003226,2004.0,73246.7605
620,003226,2004.0,73246.7605
621,003226,1998.0,21660.9709
622,003226,1999.0,37947.0763
623,003226,2005.0,55256.8943
624,003226,2005.0,55256.8943
625,003226,2006.0,87851.4032
626,003226,2006.0,87851.4032
627,003226,2007.0,54848.7755
628,003226,2007.0,54848.7755
629,003226,2001.0,34027.38
630,003226,2008.0,48033.7154
631,003226,2008.0,48033.7154
632,003226,2009.0,47191.1832
633,003226,2009.0,47191.1832
634,003226,2010.0,60193.2116
635,003226,2010.0,60193.2116
636,003226,2011.0,64067.5432
637,003226,2011.0,64067.5432
638,003226,2002.0,52123.5012
639,003226,2012.0,97880.2338
640,003226,2012.0,97880.2338
641,003226,2013.0,134492.2412
642,003226,2013.0,134492.2412
643,003226,2014.0,147229.0808
644,003226,2014.0,147229.0808
645,003226,2017.0,186012.5454
646,003226,2017.0,186012.5454
647,003226,2018.0,154109.0061
648,003226,2018.0,154109.0061
649,003226,2015.0,137824.5191
650,003226,2015.0,137824.5191
651,003226,2016.0,164049.0591
652,003226,2016.0,164049.0591
653,003226,2002.0,52123.5012
654,003243,2001.0,259905.7702
655,003243,1998.0,112193.1825
656,003243,1998.0,112193.1825
657,003243,1999.0,187529.0484
658,003243,1999.0,187529.0484
659,003243,2000.0,256447.2109
660,003243,2000.0,256447.2109
661,003243,2002.0,180900.5644
662,003243,2003.0,250318.3045
663,003243,2003.0,250318.3045
664,003243,2004.0,250277.8997
665,003243,2004.0,250277.8997
666,003243,2001.0,259905.7702
667,003243,2002.0,180900.5644
668,003243,2013.0,157853.8527
669,003243,2013.0,157853.8527
670,003243,2017.0,191226.9287
671,003243,2016.0,164763.2566
672,003243,2016.0,164763.2566
673,003243,2017.0,191226.9287
674,003243,2016.0,164763.2566
675,003243,2017.0,191226.9287
676,003243,2018.0,123302.392
677,003243,2018.0,123302.392
678,003243,2018.0,123302.392
679,003382,2016.0,1654.4563
680,003382,2012.0,871.338
681,003382,2012.0,871.338
682,003382,2013.0,2932.9877
683,003382,2013.0,2932.9877
684,003382,2018.0,1262.5106
685,003382,2018.0,1262.5106
686,003382,2014.0,2460.1673
687,003382,2014.0,2460.1673
688,003382,2015.0,1154.0852
689,003382,2015.0,1154.0852
690,003382,2016.0,1654.4563
691,003382,2017.0,1493.6574
692,003382,2017.0,1493.6574
693,003469,2012.0,13640.1115
694,003469,2008.0,3511.5462
695,003469,2008.0,3511.5462
696,003469,2009.0,7289.9275
697,003469,2009.0,7289.9275
698,003469,2014.0,14270.1502
699,003469,2014.0,14270.1502
700,003469,2015.0,8570.5978
701,003469,2015.0,8570.5978
702,003469,2007.0,4412.4163
703,003469,2007.0,4412.4163
704,003469,2010.0,10028.5697
705,003469,2010.0,10028.5697
706,003469,2011.0,12065.9711
707,003469,2011.0,12065.9711
708,003469,2016.0,19301.3177
709,003469,2016.0,19301.3177
710,003469,2017.0,19875.4034
711,003469,2017.0,19875.4034
712,003469,2018.0,15112.3242
713,003469,2018.0,15112.3242
714,003469,2012.0,13640.1115
715,003469,2013.0,20890.3507
716,003469,2013.0,20890.3507
717,003592,2014.0,4153.5096
718,003592,2013.0,2901.8406
719,003592,2016.0,2985.9775
720,003592,2017.0,3517.7465
721,003592,2017.0,3517.7465
722,003592,2018.0,3299.3593
723,003592,2018.0,3299.3593
724,003592,2014.0,4153.5096
725,003592,2015.0,5586.8808
726,003592,2015.0,5586.8808
727,003592,2016.0,2985.9775
728,003707,2004.0,4180.024
729,003707,1998.0,3589.2313
730,003707,1998.0,3589.2313
731,003707,1999.0,4815.3188
732,003707,2001.0,6001.94
733,003707,2002.0,4251.78
734,003707,2003.0,3503.664
735,003707,2006.0,4114.791
736,003707,2006.0,4114.791
737,003707,2007.0,5019.04
738,003707,2007.0,5019.04
739,003707,1999.0,4815.3188
740,003707,2000.0,8354.9
741,003707,2005.0,4295.547
742,003707,2008.0,1887.606
743,003707,2008.0,1887.606
744,003707,2009.0,2142.66
745,003707,2010.0,2053.405
746,003707,2005.0,4295.547
747,003707,2012.0,2684.58
748,003707,2011.0,2007.432
749,003707,2013.0,3792.932
750,003851,1998.0,9722.8313
751,003707,2016.0,3428.8
752,003707,2016.0,3428.8
753,003707,2017.0,3680.751
754,003707,2017.0,3680.751
755,003707,2014.0,3540.04
756,003707,2014.0,3540.04
757,003707,2015.0,3912.258
758,003707,2015.0,3912.258
759,003851,1999.0,7984.1743
760,003851,1998.0,9722.8313
761,003851,1999.0,7984.1743
762,003851,2003.0,1459.0665
763,003851,2003.0,1459.0665
764,003851,2001.0,3606.178
765,003851,2004.0,1045.9284
766,003851,2000.0,6173.7149
767,003851,2004.0,1045.9284
768,003851,2001.0,3606.178
769,003851,2000.0,6173.7149
770,003851,2002.0,1492.6439
771,003851,2005.0,142.0073
772,003851,2005.0,142.0073
773,003851,2006.0,256.5368
774,003851,2006.0,256.5368
775,003851,2011.0,6838.0401
776,003851,2007.0,4351.2451
777,003851,2002.0,1492.6439
778,003851,2007.0,4351.2451
779,003851,2008.0,7966.2586
780,003851,2011.0,6838.0401
781,003851,2008.0,7966.2586
782,003851,2009.0,8921.4079
783,003851,2012.0,10106.1536
784,003851,2009.0,8921.4079
785,003851,2013.0,23389.1392
786,003851,2013.0,23389.1392
787,003851,2014.0,40594.441
788,003851,2014.0,40594.441
789,003851,2012.0,10106.1536
790,003851,2015.0,39476.561
791,003851,2015.0,39476.561
792,003851,2010.0,10517.5224
793,003851,2010.0,10517.5224
794,003851,2016.0,35945.0022
795,003851,2016.0,35945.0022
796,004016,1998.0,4426.8302
797,004016,1999.0,5624.705
798,004016,2000.0,6451.737
799,004016,2000.0,6451.737
800,003851,2017.0,39603.088
801,003851,2017.0,39603.088
802,003851,2018.0,33929.2056
803,003851,2018.0,33929.2056
804,004016,2001.0,5255.1748
805,004016,2002.0,3751.832
806,004016,2002.0,3751.832
807,004016,2003.0,7466.7866
808,004016,2003.0,7466.7866
809,004016,2001.0,5255.1748
810,004016,2004.0,6628.7992
811,004016,2004.0,6628.7992
812,004016,2009.0,8000.3651
813,004016,2005.0,5332.7105
814,004016,2005.0,5332.7105
815,004016,2010.0,9497.3097
816,004016,2010.0,9497.3097
817,004016,2011.0,14405.9723
818,004016,2006.0,5290.4467
819,004016,2006.0,5290.4467
820,004016,2012.0,15117.1292
821,004016,2012.0,15117.1292
822,004016,2013.0,17856.7066
823,004016,2011.0,14405.9723
824,004016,2013.0,17856.7066
825,004016,2009.0,8000.3651
826,004016,2014.0,20349.1558
827,004016,2014.0,20349.1558
828,004016,2018.0,29955.3547
829,004016,2015.0,21519.2516
830,004016,2015.0,21519.2516
831,004016,2016.0,20316.1498
832,004016,2016.0,20316.1498
833,004016,2017.0,27711.747
834,004016,2017.0,27711.747
835,004016,2018.0,29955.3547
836,004029,2002.0,16909.2
837,004029,1999.0,7312.275
838,004029,1999.0,7312.275
839,004029,2000.0,16468.6
840,004029,2000.0,16468.6
841,004029,2001.0,15908.47
842,004029,1998.0,9092.875
843,004029,2005.0,26788.4
844,004029,2005.0,26788.4
845,004029,2003.0,20744.75
846,004029,2006.0,29260.16
847,004029,2006.0,29260.16
848,004029,2007.0,27378.65
849,004029,2007.0,27378.65
850,004029,2008.0,20894.72
851,004029,2008.0,20894.72
852,004029,2009.0,23313.08
853,004029,2009.0,23313.08
854,004029,2004.0,23031.6
855,004029,2010.0,24820.32
856,004029,2004.0,23031.6
857,004029,2013.0,37584.89
858,004029,2013.0,37584.89
859,004029,2014.0,44986.5
860,004029,2014.0,44986.5
861,004029,2017.0,52283.7
862,004029,2017.0,52283.7
863,004029,2018.0,48664.26
864,004029,2018.0,48664.26
865,004029,2011.0,30255.6
866,004029,2011.0,30255.6
867,004029,2012.0,29836.8
868,004029,2012.0,29836.8
869,004029,2015.0,40313.44
870,004029,2015.0,40313.44
871,004029,2016.0,48098.52
872,004029,2016.0,48098.52
873,004094,2000.0,2074.0106
874,004094,1998.0,5209.5169
875,004094,1998.0,5209.5169
876,004094,1999.0,4744.308
877,004094,1999.0,4744.308
878,004094,2002.0,2564.6419
879,004094,2002.0,2564.6419
880,004094,2003.0,3664.0003
881,004094,2003.0,3664.0003
882,004094,2000.0,2074.0106
883,004094,2001.0,2713.7934
884,004094,2006.0,4975.679
885,004094,2006.0,4975.679
886,004094,2007.0,5034.184
887,004094,2004.0,4092.8251
888,004094,2004.0,4092.8251
889,004094,2005.0,4490.1367
890,004094,2005.0,4490.1367
891,004094,2001.0,2713.7934
892,004094,2008.0,4114.76
893,004094,2009.0,4319.744
894,004094,2010.0,4071.664
