CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1398987,2019-01-07,2019-01-08,1.0427710282022198,1.01575656,0.027014468202219755,0.7576156801351402,,-0.0580782759302495,-0.012503431855722669,-0.40635056878208886,-0.6461083869772077,-0.7415301876760475,RlEst,-0.08001877797048873,-0.13883014136484562,-0.46137294779131144,-0.6197686333871397,-0.7413070122815043
1398987,2018-11-01,2018-11-02,0.9078226004185344,0.9986788,-0.09085619958146562,1.6735910422631368,0.0,-0.130006629317583,-0.09579111461212697,-0.11257585662988923,-0.44423099334404503,-0.42085511411045806,RlEst,-0.12859010210676214,-0.0868734459470133,-0.1379757754018056,-0.47478272442325264,-0.43476680849407956
1398987,2017-11-02,2017-11-03,0.8887792290671152,1.00370186,-0.1149226309328849,1.2665462971811858,0.0,-0.12901896047316086,-0.16731496700694626,-0.1977914780211517,-0.20104551919215352,-0.2204936351313913,RlEst,-0.16339685097390944,-0.1827068908540903,-0.20424962827123017,-0.23915929682488735,-0.26979058228681096
1398987,2014-02-24,2014-02-25,1.0196721645000852,1.0001988000000002,0.019473364500085077,1.0483039894304507,0.0,0.024398538330007824,-0.05757363492572798,-0.23936539791556388,-0.23297032916256477,-0.17228935558359482,RlEst,0.016918944212906073,-0.03886840762704635,-0.192171408360456,-0.20453330991671048,-0.16564776949105642
1590364,2016-06-13,2016-06-14,1.030481756501163,0.99700209,0.033479666501163075,0.6480344819280401,,-0.09209624912827341,0.07699922253649372,0.11453427276956263,0.12682274055772158,0.236430107763705,BusSv,-0.07532454539843247,0.05790091726996538,0.10232607384781756,0.12901606527737575,0.24989079135488934
1545654,2019-05-01,2019-05-02,1.026226770526267,1.00968192,0.016544850526267085,1.392712772327893,0.0,0.02360830673510983,0.0168967312456062,-0.043300800925520355,-0.0011842140647226884,0.0384916628404699,Fin,0.027543183041061292,0.0140291154994574,-0.05802212604885415,-0.014807108093850996,0.04244185546170187
1545654,2019-02-26,2019-02-27,0.925716587865012,0.9977972099999999,-0.07208062213498789,1.3196510612297068,0.0,-0.0650197822925016,-0.058609794644647994,-0.0437058795421148,-0.11271671849061227,-0.09063028855816313,Fin,-0.04710776796157934,-0.04272663094201534,-0.059528783437468036,-0.13196399570784345,-0.09885473967301128
1545654,2018-05-07,2018-05-08,0.9767841397156658,1.00960623,-0.03282209028433414,0.5236877031073992,0.0,-0.11664442803112973,-0.11839584894948052,-0.03338293377779333,-0.08605739305054971,-0.14754725789837797,Fin,-0.12868588406030212,-0.08700631992901564,0.04694103714923614,0.016696763019482197,-0.04093055882515062
1545654,2018-10-31,2018-11-01,1.0823950167639769,1.00753163,0.07486338676397697,0.6459401259417328,0.0,0.05409166028992218,0.052614542587871016,0.18177752804887504,0.1430245686471816,0.12498668152943204,Fin,0.06117080272659403,0.07895849968412483,0.1907622403117094,0.17388872997779115,0.12828669334268894
1545654,2018-08-01,2018-08-02,1.0155462542476574,1.00982077,0.0057254842476575085,0.7116676986882696,0.0,-0.00999882977388622,-0.055253108732466916,-0.11810164174994886,-0.12172023857952252,0.006303941328729912,Fin,0.005479374296076367,-0.021895815519003103,-0.0740390625977545,-0.0632615454174058,0.023493881429396235
