CIK,day -1,day 0,R,MKT,1d - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,1d - IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1546417,2019-05-01,2019-05-02,1.004065036710643,1.00968192,-0.005616883289357055,0.7503939784690209,,0.030814922329413186,0.028583699673945806,-0.11174364763408251,-0.02717627419191304,-0.058850101656525156,Meals,-0.009957953289357002,0.0062359812821941585,-0.03249279108585745,-0.19725288026434473,-0.10282749280171255,-0.08027033780018422
1546417,2013-04-26,2013-04-29,1.0050832076457552,1.0096194299999999,-0.004536222354244668,0.7055052926756411,1.0,-0.04141890530425285,0.031116857440664614,-0.04508591635665948,-0.021130621430105023,-0.07058044864287383,Meals,-0.00987199235424474,-0.03292758781184202,0.029511706110440183,0.0033373494627841893,-0.00046534991903501854,-0.029187809693626443
1636222,2018-05-03,2018-05-04,1.0956151656446766,1.0172545999999998,0.07836056564467686,2.21541526340411,-1.0,0.016862130082281546,0.028792938670663792,-0.06941423824568127,0.22825130889103118,0.33899859181761194,Meals,0.07410060564467669,0.03882381591672335,0.04232575990706522,0.012138733942818059,0.29840511354033605,0.3331580086396122
1636222,2016-12-22,2016-12-23,1.0176271341614813,1.0046051299999998,0.01302200416148147,1.3771022850255479,,-0.036940266603116556,-0.034996433135474736,-0.13216062977105736,0.02999445712328841,-0.051918186107648534,Meals,0.019527334161481336,-0.020981936204807816,-0.021213915711986053,-0.11391320540943695,-0.020431095879090977,-0.12514788599645743
1357204,2018-05-21,2018-05-22,0.9989408428097604,0.9986878199999999,0.00025302280976047253,0.6247269481283675,,-0.015337678019438528,0.04090463076123707,0.05648310826595693,0.05185441631496057,0.12058996452033166,Meals,0.001192922809760355,-0.01707584782049998,0.0807133604918564,0.10374030922471866,0.08291023752998639,0.05380432963622361
1357204,2016-05-12,2016-05-13,0.9841199554856641,1.00161882,-0.01749886451433591,0.8267659930691011,,-0.05879972007942147,-0.03819199512171256,-0.040059969033381604,0.014434503616862493,0.011587125675334597,Meals,-0.009745124514335846,-0.015935557393102373,-0.006214661603133775,0.03000943039894255,0.09223317973652745,0.08600969044016205
1357204,2015-05-12,2015-05-13,1.012087805393416,1.01020101,0.0018867953934158521,0.6840832444904213,,0.010631336079267806,0.046428021021920785,0.03945935813703727,-0.010777226036374321,-0.19109978552336826,Meals,0.007434845393415879,0.012391859815121364,0.04095239236253878,-0.0016597980612629293,-0.070393838231249,-0.23111805001046626
1357204,2015-05-04,2015-05-05,0.9709559129163116,0.9850368899999999,-0.014080977083688384,1.083827843766069,,0.020060383590926767,0.02672677787132094,0.037225490542209805,-0.016913870258786656,-0.19347272827170792,Meals,-0.016462617083688347,0.0031475897383776985,0.018681414217667225,-0.005843953379881528,-0.08884191709815381,-0.2513119933270186
1357204,2015-01-09,2015-01-12,1.050606892416622,0.99021501,0.06039188241662208,1.645502529802847,,0.05931670705623271,0.02139622333253577,0.0864699626719212,0.15984379632617074,0.2405166154486249,Meals,0.04930953241662217,0.040742170454573845,-0.010073881307141264,0.04586543343914262,0.10224066646807728,0.1642576920520018
1357204,2014-05-06,2014-05-07,1.005841432173335,1.0018882999999998,0.003953132173335261,1.8155513144533304,,-0.013436170379551027,-0.05829296444045673,-0.0639877872092407,-0.0026281506821244083,-0.031360453284010825,Meals,0.004543112173335029,-0.00805214298419854,-0.05769292285701055,-0.05213568136798541,0.023020428070090082,-0.02035384933081219
1357204,2014-01-10,2014-01-13,1.0036208342104966,0.9981482,0.005472634210496596,1.3273024583216244,,0.02294787234183293,0.08648849151336013,0.014272672142632059,-0.06765248188088391,-0.08584058473709633,Meals,0.015209874210496577,0.030979941348477258,0.08897607194986823,0.009026336120826928,-0.06785289273296624,-0.08560427276116644
1357204,2013-05-15,2013-05-16,0.9973902584491234,1.005348,-0.007957741550876474,1.1043533812973436,,-0.04761657352181092,0.04065015748527834,0.010798184761214191,-0.0008439922018665946,0.06576990156873297,Meals,-0.0012590415508765274,-0.032596865259534646,0.028037976814810572,0.021924246448369322,0.004454006056187065,0.0592866030690995
1357204,2012-10-09,2012-10-10,1.0169712946515066,0.9952936200000001,0.021677674651506496,1.2780036899896936,,0.026477539650970883,0.030806626002157222,0.1117807423668995,0.13990489255278038,0.17572528452482739,Meals,0.008280994651506557,0.040648774009583555,0.022062249222872587,0.10869597943793807,0.15253188985810384,0.15177331797476334
1357204,2012-05-15,2012-05-16,0.9724458386789302,0.9792721600000001,-0.0068263213210698614,0.9663888562043016,,0.02054648085843458,0.046382481345975224,-0.11229266400593252,-0.16220387593984253,-0.09648624322148902,Meals,-0.0028148613210698947,0.004494302365287917,0.08169642643057418,-0.005430938354814119,-0.07677165827391641,-0.01023538087371878
1058090,2016-05-10,2016-05-11,1.003116867005747,0.99000979,0.013107077005747092,0.6900182588670399,,-0.0014143031472499956,-0.12268359224292658,-0.17617015263103664,-0.15968065247490892,-0.24492362693758585,Meals,0.021617187005747218,0.04664373506289432,-0.0783539616791904,-0.10223520432387201,-0.07276888966101092,-0.15230973185761454
1058090,2014-05-15,2014-05-16,1.0108283492736485,1.008618,0.002210349273648493,1.006378745207067,,0.08209098441014451,0.13812861923284592,0.3247383182532346,0.2671160096979839,0.20958397554087949,Meals,0.007040739273648455,0.07780815230061267,0.14086796576810312,0.33831029392315326,0.28441822852620735,0.2235494621598566
