CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1013871,2005-09-30,2005-10-03,1.1284037891228105,0.9903,0.13810378912281052,1.8981417155288431,,0.08732448268712256,-0.06929409510263929,0.05961381878894634,0.05446881283586236,0.004573429336171664,Util,0.12682743752072445,0.03034039026215607,0.1340832779887018,0.1354231873121592,0.11676918689148796
1013871,2005-12-19,2005-12-20,0.9900772444678473,1.0030993400000001,-0.013022095532152833,0.8067705297203783,,0.009681017492104482,0.033055498414716444,-0.03665812665831725,0.011585093863133222,0.06295630749578363,Util,0.021167998595547077,0.044983569168329574,0.0003338492315281272,0.044519780742177995,0.020819944553750913
1013871,2006-11-24,2006-11-27,1.017594246477791,0.9876540999999999,0.029940146477791085,0.8813852045733349,,0.03285150318319019,-0.0021686297332907944,0.18457793993720806,0.3587622243804651,0.47086747926564665,Util,0.01755024131537919,0.0017015825172812526,0.11665585886884244,0.23363675561997788,0.3475060665336953
1013871,2005-06-14,2005-06-15,1.001094012563668,1.00681012,-0.005716107436331885,0.8160662076770726,,0.018612709334143607,-0.00495241165857796,0.07820952652749291,0.1607496921515329,0.15020555881888153,Util,-0.0038294644788625654,-0.02056601743778219,0.018459552946500146,0.14119883590852056,0.1554407709743093
1013871,2001-02-28,2001-03-01,0.9837544855398862,0.99489894,-0.011144454460113806,0.7343992611575281,,0.14023976120038562,0.2193604342615526,0.08276844508291248,-0.03479844887842287,-0.31788038714031575,Util,0.09478202300062699,0.1365523773606787,0.04497302890487198,-0.12427788511162108,-0.3563968270358887
1013871,2006-02-03,2006-02-06,0.9989429336603177,0.9917907999999999,0.007152133660317861,1.236383016730825,,-0.04439997718188926,-0.0758281642117834,-0.014201881716083609,0.04160330252363331,0.06865747387826204,Util,-0.05153263718099588,-0.04820056066244438,0.008209798074262364,-0.006933129467894261,-0.0401412416040674
1373835,2015-11-04,2015-11-05,0.9721835487467865,1.00059888,-0.028415331253213605,0.671610442824006,,-0.04156360585347485,-0.1891525361721278,0.0870930045332663,0.10649254996324709,0.10009014560295804,Util,-0.01806809278737309,-0.1488929250411407,-0.012053922797673922,0.008360320267085886,0.02069561436781142
1373835,2015-04-30,2015-05-01,1.0005369250406362,1.0133323200000002,-0.012795394959363993,0.7015867177420675,,-0.03708299992139685,-0.12258581265114243,-0.2000691264659712,-0.19277729208083205,-0.19569736262562254,Util,-0.01991624259066227,-0.06312710228346119,-0.14753600037454606,-0.15153172828224148,-0.19907644336028973
1373835,2014-04-15,2014-04-16,1.013917549642929,1.01362599,0.0002915596429289291,0.9810886545458412,,0.0002920860892814403,0.004350651664318139,0.02881406181847912,-0.03512667260789759,-0.05370698659826001,Util,-0.00018220718478212383,0.027705237740675903,0.068042599506144,0.008373415993215394,-0.0291464809964479
1373835,2013-11-15,2013-11-18,0.9898078487895777,0.9923135,-0.002505651210422233,0.6991080129030812,,-0.020403975636951288,-0.002577335697008243,0.047004156512337136,0.023887939785159462,0.10138475333216102,Util,0.0060887490649434994,0.04651274912594772,0.03514471057837798,-0.0003238824019720088,0.06192083968567075
1373835,2013-08-23,2013-08-26,0.9976141360193905,0.97965075,0.017963386019390515,0.8310099414677152,,-0.01896575955852242,0.0153254594055654,-0.06388148283572193,-0.0658024930680603,-0.018946294175039124,Util,0.00544684878148316,0.024996747578957867,-0.021630222528135512,0.03251157526634074,0.012266895041720405
1373835,2015-10-16,2015-10-19,0.9873934979753184,0.9985,-0.011106502024681664,0.9354214047937243,,-0.05056610875739054,-0.1417848560768199,-0.07151381259310063,0.05090128941515004,0.04760539529188179,Util,0.016133318564513943,-0.041892969241993816,-0.04224624534089483,0.027664833895846064,0.0180486934917079
1373835,2012-12-14,2012-12-17,1.017653531916451,1.0237392,-0.006085668083549045,2.510462123600329,,-0.00646462831212169,-0.04676144507585911,-0.053957174782035544,0.013647034910975853,-0.05712469099230244,Util,0.004212960422744549,-0.03700623037692097,-0.04875888634777592,-0.04449842630403933,0.0002763152842750749
1373835,2012-05-04,2012-05-07,1.0016496583731513,0.9962983599999999,0.005351298373151403,1.2048716199091494,,-0.011068744280541276,-0.06743202070239462,0.00908995602771101,-0.12154211273142324,-0.07773432021312976,Util,-0.04064900370323876,-0.10838885736821013,-0.05759674376090995,-0.10645287510271306,-0.10036957456497708
1373835,2013-02-27,2013-02-28,0.9941338827129332,1.0016989,-0.007565017287066822,0.8849000921199734,,-0.04151134301492598,0.003871516516866347,-0.012415679355760156,0.12189777257331147,0.043494920000187065,Util,-0.0333862828310133,-0.034871989871143594,0.01714305553201867,0.17230723730563713,0.11095628672061775
1373835,2009-05-12,2009-05-13,0.9593650575668063,0.9816769900000001,-0.022311932433193737,0.8795390924350648,,0.004093281031109397,0.05118935746614861,0.06973345722684798,0.04311907471891829,0.06152037168602775,Util,0.023295110455777812,0.03765777138071602,0.11452979964321619,0.11598264459952334,0.14235979102794016
1373835,2013-08-05,2013-08-06,0.9761178329425235,0.98902856,-0.012910727057476423,0.7328707718993929,,-0.03714323067099923,-0.06674567481906224,-0.05210379131050269,-0.12465882968165898,-0.0920325407332988,Util,-0.02312086129248392,-0.031031725864446913,-0.01211931204498351,-0.036731067131589024,-0.025334703654802504
1373835,2012-12-10,2012-12-11,0.990124343223965,1.00659864,-0.016474296776034958,1.011023379736482,,-0.014040641824322408,-0.07735823911239426,-0.03958044923044368,-0.003412816116550532,-0.06555941384013453,Util,-0.007040190908042754,-0.04950333898277137,-0.024103829171425284,-0.051680033588834995,-0.005700761857903469
1373835,2008-09-08,2008-09-09,0.9578289770415092,0.9726612999999998,-0.014832322958490685,1.116268936060331,,0.010403697804822087,-0.024069553194328686,-0.09259380041580922,-0.1003361354036475,-0.09575540997622428,Util,0.006580607210288525,-0.06736667475096658,-0.2107086115276935,-0.2231258130394297,-0.18660418948835628
1373835,2008-04-09,2008-04-10,0.9761205872587978,0.98499294,-0.008872352741202238,0.5721387151017295,,0.033673674759317374,0.11698539898681304,0.24384326658650501,0.12994413684960782,0.12638163204493547,Util,0.029558994024067253,0.08147293559354374,0.14505252327499374,0.1331060998008856,0.14015037464140045
